BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id	use_species
PRJEB39998	ERR4567333	WGS	302	6207525138	SAMEA7230557	2606243012	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503067	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230557	ERP123587	male	YaL-M17	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990535	YaL-M17	SAMEA7230557	YaL-M17	1
PRJEB39998	ERR4567334	WGS	302	4521694698	SAMEA7230557	1890415313	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503067	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230557	ERP123587	male	YaL-M17	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990535	YaL-M17	SAMEA7230557	YaL-M17	1
PRJEB39998	ERR4567335	WGS	302	4597064234	SAMEA7230557	1911056404	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503067	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230557	ERP123587	male	YaL-M17	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990535	YaL-M17	SAMEA7230557	YaL-M17	1
PRJEB39998	ERR4567336	WGS	302	3726544100	SAMEA7230557	1550384315	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503067	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230557	ERP123587	male	YaL-M17	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990535	YaL-M17	SAMEA7230557	YaL-M17	1
PRJEB39998	ERR4567338	WGS	302	5554017674	SAMEA7230557	2334579130	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503067	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230557	ERP123587	male	YaL-M17	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990535	YaL-M17	SAMEA7230557	YaL-M17	1
PRJEB39998	ERR4567339	WGS	302	5614490456	SAMEA7230557	2347795080	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503067	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230557	ERP123587	male	YaL-M17	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990535	YaL-M17	SAMEA7230557	YaL-M17	1
PRJEB39998	ERR4567371	WGS	302	7314915650	SAMEA7230558	3120569413	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567372	WGS	302	7389424184	SAMEA7230558	3132966681	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567373	WGS	302	9047298786	SAMEA7230558	3861043555	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567374	WGS	302	9088956364	SAMEA7230558	3855197959	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567375	WGS	302	5586233524	SAMEA7230558	2373900317	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567376	WGS	302	5610927762	SAMEA7230558	2370368251	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567377	WGS	302	8110070778	SAMEA7230558	3515239037	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567378	WGS	302	8124247564	SAMEA7230558	3502851921	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503139	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230558	ERP123587	male	YaL-M18	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990536	YaL-M18	SAMEA7230558	YaL-M18	1
PRJEB39998	ERR4567419	WGS	302	6084450474	SAMEA7230559	2553343550	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567420	WGS	302	6022838548	SAMEA7230559	2543513700	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567421	WGS	302	8084481412	SAMEA7230559	3402162654	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567422	WGS	302	8010916628	SAMEA7230559	3391974317	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567423	WGS	302	7177657858	SAMEA7230559	3010581303	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567424	WGS	302	7083067834	SAMEA7230559	2990654676	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567425	WGS	302	6546692580	SAMEA7230559	2769266116	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567426	WGS	302	6562372118	SAMEA7230559	2759297340	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503140	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230559	ERP123587	male	YaL-M21	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990537	YaL-M21	SAMEA7230559	YaL-M21	1
PRJEB39998	ERR4567427	WGS	302	7333369964	SAMEA7230551	3137654331	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567428	WGS	302	7394258600	SAMEA7230551	3183199876	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567429	WGS	302	7190501012	SAMEA7230551	3092829966	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567430	WGS	302	7153197972	SAMEA7230551	3057676378	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567431	WGS	302	4923851790	SAMEA7230551	2105459298	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567432	WGS	302	4941381682	SAMEA7230551	2126075919	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567433	WGS	302	8037271262	SAMEA7230551	3488014681	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567434	WGS	302	7981266872	SAMEA7230551	3443737463	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503141	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230551	ERP123587	male	YaL-M7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990529	YaL-M7	SAMEA7230551	YaL-M7	1
PRJEB39998	ERR4567465	WGS	302	26727281162	SAMEA7230442	10830515798	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503172	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230442	ERP123587	female	ArH-F1	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990420	ArH-F1	SAMEA7230442	ArH-F1	1
PRJEB39998	ERR4567466	WGS	302	21110155756	SAMEA7230444	8492814745	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503173	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230444	ERP123587	female	ArH-F10	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990422	ArH-F10	SAMEA7230444	ArH-F10	1
PRJEB39998	ERR4567467	WGS	302	15922399152	SAMEA7230445	6388215051	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503174	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230445	ERP123587	female	ArH-F13	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990423	ArH-F13	SAMEA7230445	ArH-F13	1
PRJEB39998	ERR4567468	WGS	302	28981148234	SAMEA7230447	11600986571	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503175	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230447	ERP123587	female	ArH-F23	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990425	ArH-F23	SAMEA7230447	ArH-F23	1
PRJEB39998	ERR4567469	WGS	302	16562012502	SAMEA7230448	6703397041	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503176	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230448	ERP123587	female	ArH-F25	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:07Z	public	ERS4990426	ArH-F25	SAMEA7230448	ArH-F25	1
PRJEB39998	ERR4567470	WGS	302	27036853812	SAMEA7230482	10691629921	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503177	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230482	ERP123587	female	QuH-F4	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990460	QuH-F4	SAMEA7230482	QuH-F4	1
PRJEB39998	ERR4567471	WGS	302	16006952810	SAMEA7230483	6289252871	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503178	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230483	ERP123587	female	QuH-F6	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:08Z	public	ERS4990461	QuH-F6	SAMEA7230483	QuH-F6	1
PRJEB39998	ERR4567472	WGS	302	32942428478	SAMEA7230504	13050047662	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503179	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230504	ERP123587	female	QuL-F14	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990482	QuL-F14	SAMEA7230504	QuL-F14	1
PRJEB39998	ERR4567473	WGS	302	19777816920	SAMEA7230505	7845176488	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503180	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230505	ERP123587	female	QuL-F15	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990483	QuL-F15	SAMEA7230505	QuL-F15	1
PRJEB39998	ERR4567476	WGS	302	17089055352	SAMEA7230501	6985670770	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503183	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230501	ERP123587	female	QuL-F4	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990479	QuL-F4	SAMEA7230501	QuL-F4	1
PRJEB39998	ERR4567478	WGS	302	17560280146	SAMEA7230503	6939864746	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503185	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230503	ERP123587	female	QuL-F7	2020-10-08	2020-09-04	2020-10-08	2020-08-24	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990481	QuL-F7	SAMEA7230503	QuL-F7	1
