BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	Description	ENA_CHECKLIST	use_species
PRJEB10680	ERR1097604	WGS	300	23711375610	SAMEA3638084	11221630980	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177138	Illumina HiSeq 2000	LO5_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3638084	ERP011965	male	ERS945233	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-10-27T08:31:53Z	public	ERS945233	LO5	LO5	HP Oropuche	ERC000011	1
PRJEB10680	ERR1097605	WGS	300	6841363411	SAMEA3638085	3288525926	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177139	Illumina HiSeq 2000	LO6_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3638085	ERP011965	male	ERS945234	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-10-27T08:31:53Z	public	ERS945234	LO6	LO6	HP Oropuche	ERC000011	1
PRJEB10680	ERR1097606	WGS	302	19449212532	SAMEA3638085	9254279283	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177140	Illumina HiSeq 2000	LO6_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3638085	ERP011965	male	ERS945234	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-10-27T08:31:53Z	public	ERS945234	LO6	LO6	HP Oropuche	ERC000011	1
PRJEB10680	ERR1097607	WGS	202	5157284018	SAMEA3638086	3083483761	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177141	Illumina HiSeq 2000	LO7_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3638086	ERP011965	male	ERS945235	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-10-27T08:31:53Z	public	ERS945235	LO7	LO7	HP Oropuche	ERC000011	1
PRJEB10680	ERR1109851	WGS	302	26097428452	SAMEA3644431	12330428678	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189382	Illumina HiSeq 2000	UQ1_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644431	ERP011965	male	ERS951580	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951580	UQ1	UQ1	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109852	WGS	202	10594720826	SAMEA3644432	6565786376	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189383	Illumina HiSeq 2000	UQ10_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644432	ERP011965	female	ERS951581	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951581	UQ10	UQ10	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109853	WGS	202	9210736410	SAMEA3644433	5644181353	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189384	Illumina HiSeq 2000	UQ11_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644433	ERP011965	female	ERS951582	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951582	UQ11	UQ11	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109855	WGS	302	7924284304	SAMEA3644435	3743628302	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189386	Illumina HiSeq 2000	UQ13_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644435	ERP011965	female	ERS951584	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951584	UQ13	UQ13	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109856	WGS	202	2969372326	SAMEA3644435	1839007578	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189387	Illumina HiSeq 2000	UQ13_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644435	ERP011965	female	ERS951584	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951584	UQ13	UQ13	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109857	WGS	302	5646523898	SAMEA3644436	2701203689	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189388	Illumina HiSeq 2000	UQ14_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644436	ERP011965	female	ERS951585	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951585	UQ14	UQ14	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109858	WGS	202	2935322802	SAMEA3644436	1826401762	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189389	Illumina HiSeq 2000	UQ14_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644436	ERP011965	female	ERS951585	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951585	UQ14	UQ14	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109859	WGS	300	7195658659	SAMEA3644437	3404451132	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189390	Illumina HiSeq 2000	UQ15_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644437	ERP011965	female	ERS951586	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951586	UQ15	UQ15	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109860	WGS	302	3752575594	SAMEA3644437	1757394353	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189391	Illumina HiSeq 2000	UQ15_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644437	ERP011965	female	ERS951586	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951586	UQ15	UQ15	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109861	WGS	299	25309430749	SAMEA3644438	11924158643	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189392	Illumina HiSeq 2000	UQ16_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644438	ERP011965	female	ERS951587	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:16Z	public	ERS951587	UQ16	UQ16	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109862	WGS	300	11165842647	SAMEA3644439	5288798851	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189393	Illumina HiSeq 2000	UQ17_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644439	ERP011965	female	ERS951588	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951588	UQ17	UQ17	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109863	WGS	300	10523402776	SAMEA3644440	4956339030	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189394	Illumina HiSeq 2000	UQ18_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644440	ERP011965	female	ERS951589	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951589	UQ18	UQ18	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109864	WGS	300	11080842503	SAMEA3644441	5298993772	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189395	Illumina HiSeq 2000	UQ19_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644441	ERP011965	female	ERS951590	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951590	UQ19	UQ19	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109865	WGS	300	4775230117	SAMEA3644442	2273210861	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189396	Illumina HiSeq 2000	UQ2_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644442	ERP011965	male	ERS951591	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951591	UQ2	UQ2	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109866	WGS	302	15360342120	SAMEA3644442	7306774274	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189397	Illumina HiSeq 2000	UQ2_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644442	ERP011965	male	ERS951591	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951591	UQ2	UQ2	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109867	WGS	300	12561629387	SAMEA3644443	6157568155	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189398	Illumina HiSeq 2000	UQ20_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644443	ERP011965	female	ERS951592	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951592	UQ20	UQ20	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109868	WGS	300	9256957901	SAMEA3644444	4400680168	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189399	Illumina HiSeq 2000	UQ3_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644444	ERP011965	male	ERS951593	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951593	UQ3	UQ3	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109869	WGS	300	6944971427	SAMEA3644445	3280100161	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189400	Illumina HiSeq 2000	UQ4_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644445	ERP011965	male	ERS951594	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951594	UQ4	UQ4	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109871	WGS	202	6982842050	SAMEA3644447	4250268186	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189402	Illumina HiSeq 2000	UQ6_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644447	ERP011965	male	ERS951596	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951596	UQ6	UQ6	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109872	WGS	202	7978086960	SAMEA3644448	4873957392	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189403	Illumina HiSeq 2000	UQ7_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644448	ERP011965	male	ERS951597	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951597	UQ7	UQ7	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109873	WGS	202	5181070932	SAMEA3644449	3144699418	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189404	Illumina HiSeq 2000	UQ8_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644449	ERP011965	male	ERS951598	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-04T10:01:17Z	public	ERS951598	UQ8	UQ8	LP Oropuche	ERC000011	1
PRJEB10680	ERR1109874	WGS	202	7524491516	SAMEA3644450	4620192040	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1189405	Illumina HiSeq 2000	UQ9_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3644450	ERP011965	female	ERS951599	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2018-03-09T09:23:38Z	public	ERS951599	UQ9	UQ9	LP Oropuche	ERC000011	1
PRJEB10680	ERR1121575	WGS	302	22981273766	SAMEA3649937	10726762270	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201003	Illumina HiSeq 2000	LM1_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649937	ERP011965	male	ERS957086	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:18Z	public	ERS957086	LM1	LM1	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121576	WGS	300	11814499884	SAMEA3649938	5536732522	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201004	Illumina HiSeq 2000	LM10_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649938	ERP011965	male	ERS957087	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:18Z	public	ERS957087	LM10	LM10	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121577	WGS	202	6878734482	SAMEA3649939	4292329102	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201005	Illumina HiSeq 2000	LM11_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649939	ERP011965	female	ERS957088	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:18Z	public	ERS957088	LM11	LM11	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121578	WGS	202	12016948286	SAMEA3649940	7502677817	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201006	Illumina HiSeq 2000	LM12_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649940	ERP011965	female	ERS957089	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:18Z	public	ERS957089	LM12	LM12	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121579	WGS	202	10928169296	SAMEA3649941	6873668374	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201007	Illumina HiSeq 2000	LM13_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649941	ERP011965	female	ERS957090	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:18Z	public	ERS957090	LM13	LM13	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121580	WGS	202	7657337826	SAMEA3649942	4748755349	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201008	Illumina HiSeq 2000	LM14_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649942	ERP011965	female	ERS957091	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:18Z	public	ERS957091	LM14	LM14	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121581	WGS	202	6862264210	SAMEA3649943	4240859811	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201009	Illumina HiSeq 2000	LM15_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649943	ERP011965	female	ERS957092	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:18Z	public	ERS957092	LM15	LM15	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121582	WGS	299	8233656146	SAMEA3649944	3857048624	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201010	Illumina HiSeq 2000	LM16_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649944	ERP011965	female	ERS957093	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957093	LM16	LM16	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121583	WGS	300	9063298411	SAMEA3649945	4290311269	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201011	Illumina HiSeq 2000	LM17_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649945	ERP011965	female	ERS957094	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957094	LM17	LM17	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121584	WGS	302	21992445132	SAMEA3649945	10312064229	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201012	Illumina HiSeq 2000	LM17_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649945	ERP011965	female	ERS957094	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957094	LM17	LM17	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121585	WGS	299	11985071909	SAMEA3649946	5629054054	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201013	Illumina HiSeq 2000	LM18_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649946	ERP011965	female	ERS957095	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957095	LM18	LM18	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121586	WGS	299	9335896635	SAMEA3649947	4457432295	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201014	Illumina HiSeq 2000	LM19_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649947	ERP011965	female	ERS957096	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957096	LM19	LM19	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121587	WGS	302	6004808242	SAMEA3649947	2901141471	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201015	Illumina HiSeq 2000	LM19_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649947	ERP011965	female	ERS957096	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957096	LM19	LM19	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121588	WGS	202	8575953834	SAMEA3649948	5440472574	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201016	Illumina HiSeq 2000	LM2_1	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649948	ERP011965	male	ERS957097	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957097	LM2	LM2	HP Marrianne	ERC000011	1
PRJEB10680	ERR1121589	WGS	202	3450249082	SAMEA3649948	2160589760	MPI-TUEBINGEN	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1201017	Illumina HiSeq 2000	LM2_2	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2019-01-24T00:00:00Z	SAMEA3649948	ERP011965	male	ERS957097	2019-01-09	2018-11-16	NA	NA	MPI-TUEBINGEN	Max Planck Institute for Developmental Biology\, Tuebingen\, Germany	2019-01-09T17:03:14Z	2015-11-10T11:50:19Z	public	ERS957097	LM2	LM2	HP Marrianne	ERC000011	1
