Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,Bytes,BioProject,Library Name,BioSampleModel,sex,Isolate,Tissue,AGE,geo_loc_name_country,geo_loc_name_country_continent,dev_stage,geo_loc_name,Collection_date,Ecotype,Breed,Strain,lat_lon,Cultivar,Specimen_voucher,isol_growth_condt,Biomaterial_provider,Sample_Type,Sample_Name,env_biome,env_feature,env_material,estimated_size,num_replicons,ploidy,propagation,collected_by,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,AssemblyName,run (run),actual_read_length (run),total_bases (run),project_name,Alias,geographic_location_(country_and/or_sea),Broker_name,isolation-source,env_broad_scale,env_local_scale,env_medium,sub_species,Investigation_type,snout-vent_length,vent-tail,weight,ENA_CHECKLIST,fasta_file (run),organism (run),COUNTRY,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,common_name,environment_(biome),environment_(feature),environment_(material),External_Id,geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Sequencing_method,Submitter_Id,biotic_relationship,Clone,extrachrom_elements,rel_to_oxygen,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level,Isolation_source,Description,Label,identified_by,locus_tag_prefix,geographic_location_(region_and_locality),PHENOTYPE,BIOME,Env_package,feature,material,Replicate,tissue_type,death_date,quality_book_char (run),Sample_ID,birth_location,Genotype,store_cond,tissue-type,geo-loc-name,specimen-voucher,alternative_specimen_voucher,sequencing_date (run),type-material
SRR7004781,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937389,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,33760284600,21669515823,PRJNA445603,ACOTKVACXX_NZGL00054_Tru_2x100_180_L006,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004782,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937388,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,33312440000,21645927158,PRJNA445603,ACOTKVACXX_NZGL00054_Tru_2x100_180_L005,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004783,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937387,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,32988704800,21538675944,PRJNA445603,ACOTKVACXX_NZGL00054_Tru_2x100_180_L004,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004784,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937386,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,32313987400,20756346423,PRJNA445603,ACOTKVACXX_NZGL00054_Tru_2x100_180_L003,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004786,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937384,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,33209324000,21561909361,PRJNA445603,ACOTKVACXX_NZGL00054_Tru_2x100_180_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004787,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937383,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,35883345800,25051231092,PRJNA445603,BCOGKKACXX_NZGL00054_Tru_2x100_180_L006,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004788,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937382,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,39887547200,28337935062,PRJNA445603,BCOGKKACXX_NZGL00054_Tru_2x100_180_L005,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004789,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937381,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",502,6052574342,3955742250,PRJNA445603,121120_M00933_0015_000000000-A1Y1W-97_Kappa_2x250_400_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004790,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937380,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",502,6271029682,4223863874,PRJNA445603,121208_M00933_0021_000000000-A1V7W-97_Kappa_2x250_400_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004791,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937379,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",502,5778645994,3745104312,PRJNA445603,121210_M00933_0022_000000000-A1VJG-97_Kappa_2x250_400_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004792,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937378,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",502,8979473796,6025599521,PRJNA445603,121130_M00933_0017_000000000-A1VGC-97_Tru_2x250_480_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004793,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937377,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,10887264200,4370915337,PRJNA445603,H73VYADXX_681_Tru_2x100_550_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004794,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937376,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,9904297000,3943511963,PRJNA445603,H76LEADXX_681_Tru_2x100_550_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004795,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937375,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,10107853800,4036708920,PRJNA445603,H76LEADXX_681_Tru_2x100_550_L002,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004797,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937373,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,12404392000,5814690166,PRJNA445603,C2MGWACXX-681_Tru_2x100_550_L002,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004798,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937372,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,12195604400,5697335276,PRJNA445603,C2MGWACXX-681_Tru_2x100_550_L003,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004799,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937371,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",502,7111443444,4734929165,PRJNA445603,121116_M00933_0014_000000000-A1Y07-97_Kappa_2x250_400_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004800,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937370,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,12760011800,5409353200,PRJNA445603,H7GFFADXX_681_Tru_2x100_350_L002,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004801,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937369,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,9488023600,4283072076,PRJNA445603,C2MGWACXX-681_Tru_2x100_350_L002,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004802,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937368,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,7907431400,3129952550,PRJNA445603,H7F83ADXX-681_Tru_2x100_350_L002,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004803,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937367,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,12876930400,5456871588,PRJNA445603,H7GFFADXX_681_Tru_2x100_350_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004804,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937366,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,9133924000,4099432744,PRJNA445603,C2MGWACXX-681_Tru_2x100_350_L003,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004805,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937365,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,12593073800,4813559193,PRJNA445603,H73VYADXX_681_Tru_2x100_350_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004806,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937364,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,32759561000,22234695010,PRJNA445603,BCOGKKACXX_NZGL00054_Tru_2x100_180_L007,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004808,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937362,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,12141793000,4623347764,PRJNA445603,H76LEADXX_681_Tru_2x100_350_L001,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7004809,WGS,SAMN08793959,MERRITT COLLEGE,public,SRX3937361,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Sphenodon punctatus,ILLUMINA,2020-07-20T00:00:00Z,Sphenodon punctatus Lady Alice PIT 982 000167713537,SRP140116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,36855951800,24745721943,PRJNA445603,C1PF2ACXX_NZGL00166_Tru_2x100_8000_L002,Model organism or animal,male,PIT 982 000167713537,blood,,New Zealand,Oceania,adult,"New Zealand: Lady Alice Island\, Hen and Chickens Islands\, Auckland District",2011-11,,,,,,,,"Neil Gemmell\, Department of Anatomy\, University of Otago\, PO Box 913\, Dunedin 9054\, New Zealand",tissue sample,,,,,,,,,Lindsay Michelson and Dr. Nicola Nelson (Victoria University of Wellington),,,,,,,,,,,,,,,,,,,,,,,,245 mm,292 mm,500 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
