Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,sex,Library Name,dev_stage,BioSampleModel,Tissue,Isolate,geo_loc_name_country,geo_loc_name_country_continent,Breed,Strain,Ecotype,AGE,Cultivar,Specimen_voucher,geo_loc_name,lat_lon,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Collection_date,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,collected_by,geographic_location_(country_and/or_sea),tissue_type,geographic_location_(region_and_locality),Field_ID,run (run),common,sequencing_date (run),common_name,Sample_Name,health_state,date_received,FAMILY,material,Order,Project,provider_id,provider,Submission_description,Submission_identifier,Submission_title,tissue_storage,instrument_model (run),Sample_Type,Library,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,actual_read_length (run),Biomaterial_provider,External_Id,Id_Number,Submitter_Id,total_bases (run),environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Investigation_type,project_name,Sequencing_method,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,biotic_relationship,estimated_size,extrachrom_elements,breeding_history,store_cond,birth_location,Genotype,Isolation_source,Treatment,ArrayExpress-SPECIES,Label,Subject_ID,subsrc_note,Alias,AssemblyName,Description,ENA_CHECKLIST,Host,host_taxid,num_replicons,pathogenicity,ploidy,propagation,ref_biomaterial,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level
SRR10309821,WGS,PRJNA566076,SAMN12777583,SUN YAT-SEN UNIVERSITY,public,SRX7021100,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops ricketti,ILLUMINA,2020-10-03T00:00:00Z,SYSa005504_ricketti,SRP226189,283,1220095032,535552678,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005504,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309822,WGS,PRJNA566076,SAMN12777582,SUN YAT-SEN UNIVERSITY,public,SRX7021099,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops ricketti,ILLUMINA,2020-10-03T00:00:00Z,SYSa004372_ricketti,SRP226189,283,1519459128,654950343,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa004372,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa004372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309823,WGS,PRJNA566076,SAMN12777546,SUN YAT-SEN UNIVERSITY,public,SRX7021098,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops albispinus,ILLUMINA,2020-10-03T00:00:00Z,SYSa006091_albispinus,SRP226189,283,973158855,406936947,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa006091,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa006091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309824,WGS,PRJNA566076,SAMN12777581,SUN YAT-SEN UNIVERSITY,public,SRX7021097,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops ricketti,ILLUMINA,2020-10-03T00:00:00Z,SYSa004130_ricketti,SRP226189,282,848822841,336286338,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa004130,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa004130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309825,WGS,PRJNA566076,SAMN12777580,SUN YAT-SEN UNIVERSITY,public,SRX7021096,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops ricketti,ILLUMINA,2020-10-03T00:00:00Z,SYSa003733_ricketti,SRP226189,282,1354670652,584770659,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa003733,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa003733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309827,WGS,PRJNA566076,SAMN12777578,SUN YAT-SEN UNIVERSITY,public,SRX7021094,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops ricketti,ILLUMINA,2020-10-03T00:00:00Z,SYSa002492_ricketti,SRP226189,282,944547795,397050163,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa002492,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa002492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309828,WGS,PRJNA566076,SAMN12777577,SUN YAT-SEN UNIVERSITY,public,SRX7021093,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops ricketti,ILLUMINA,2020-10-03T00:00:00Z,SYSa002338_ricketti,SRP226189,300,1180676100,466764116,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa002338,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa002338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309829,WGS,PRJNA566076,SAMN12777576,SUN YAT-SEN UNIVERSITY,public,SRX7021092,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops nyingchiensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa006679_nyingchiensis,SRP226189,282,1567537755,626420845,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa006679,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa006679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309830,WGS,PRJNA566076,SAMN12777575,SUN YAT-SEN UNIVERSITY,public,SRX7021091,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops sp. SYSa006639,ILLUMINA,2020-10-03T00:00:00Z,SYSa006639_sp,SRP226189,282,1728950088,705086677,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa006639,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa006639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309831,WGS,PRJNA566076,SAMN12777574,SUN YAT-SEN UNIVERSITY,public,SRX7021090,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops sp. SYSa006638,ILLUMINA,2020-10-03T00:00:00Z,SYSa006638_sp,SRP226189,282,936173091,393704285,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa006638,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa006638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309832,WGS,PRJNA566076,SAMN12777573,SUN YAT-SEN UNIVERSITY,public,SRX7021089,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops mantzorum,ILLUMINA,2020-10-03T00:00:00Z,SYSa005386_mantzorum,SRP226189,283,1420589784,608632676,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005386,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309833,WGS,PRJNA566076,SAMN12777572,SUN YAT-SEN UNIVERSITY,public,SRX7021088,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops mantzorum,ILLUMINA,2020-10-03T00:00:00Z,SYSa005385_mantzorum,SRP226189,282,1184696982,491475767,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005385,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309834,WGS,PRJNA566076,SAMN12777545,SUN YAT-SEN UNIVERSITY,public,SRX7021087,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops albispinus,ILLUMINA,2020-10-03T00:00:00Z,SYSa005643_albispinus,SRP226189,282,566368914,242280037,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005643,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309835,WGS,PRJNA566076,SAMN12777571,SUN YAT-SEN UNIVERSITY,public,SRX7021086,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops mantzorum,ILLUMINA,2020-10-03T00:00:00Z,SYSa005363_mantzorum,SRP226189,285,2022396867,815115855,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005363,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309836,WGS,PRJNA566076,SAMN12777570,SUN YAT-SEN UNIVERSITY,public,SRX7021085,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops mantzorum,ILLUMINA,2020-10-03T00:00:00Z,SYSa005356_mantzorum,SRP226189,282,1360474569,570976597,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005356,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309837,WGS,PRJNA566076,SAMN12777569,SUN YAT-SEN UNIVERSITY,public,SRX7021084,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops mantzorum,ILLUMINA,2020-10-03T00:00:00Z,SYSa005337_mantzorum,SRP226189,285,1510577211,630729567,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005337,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309838,WGS,PRJNA566076,SAMN12777568,SUN YAT-SEN UNIVERSITY,public,SRX7021083,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops loloensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa005347_loloensis,SRP226189,283,1051318140,455666166,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005347,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309840,WGS,PRJNA566076,SAMN12777566,SUN YAT-SEN UNIVERSITY,public,SRX7021081,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops lifanensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa005375_lifanensis,SRP226189,282,1886582313,830568989,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005375,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309841,WGS,PRJNA566076,SAMN12777565,SUN YAT-SEN UNIVERSITY,public,SRX7021080,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops lifanensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa005374_lifanensis,SRP226189,285,1358520162,556530868,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005374,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309842,WGS,PRJNA566076,SAMN12777564,SUN YAT-SEN UNIVERSITY,public,SRX7021079,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops jinjiangensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa004571_jinjiangensis,SRP226189,282,1648732452,717538406,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa004571,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa004571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309843,WGS,PRJNA566076,SAMN12777563,SUN YAT-SEN UNIVERSITY,public,SRX7021078,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops hongkongensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa006081_hongkongensis,SRP226189,282,1229325708,503907882,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa006081,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa006081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309844,WGS,PRJNA566076,SAMN12777562,SUN YAT-SEN UNIVERSITY,public,SRX7021077,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops hongkongensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa005535_hongkongensis,SRP226189,282,1075843230,437467051,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005535,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309845,WGS,PRJNA566076,SAMN12777544,SUN YAT-SEN UNIVERSITY,public,SRX7021076,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops albispinus,ILLUMINA,2020-10-03T00:00:00Z,SYSa003270_albispinus,SRP226189,283,1524520047,637239163,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa003270,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa003270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309846,WGS,PRJNA566076,SAMN12777561,SUN YAT-SEN UNIVERSITY,public,SRX7021075,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops hongkongensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa004740_hongkongensis,SRP226189,282,752433114,318760530,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa004740,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa004740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309847,WGS,PRJNA566076,SAMN12777560,SUN YAT-SEN UNIVERSITY,public,SRX7021074,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops hongkongensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa004579_hongkongensis,SRP226189,282,1044375324,432787223,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa004579,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa004579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309848,WGS,PRJNA566076,SAMN12777559,SUN YAT-SEN UNIVERSITY,public,SRX7021073,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops hongkongensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa004578_hongkongensis,SRP226189,286,1298366547,550486230,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa004578,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa004578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309849,WGS,PRJNA566076,SAMN12777558,SUN YAT-SEN UNIVERSITY,public,SRX7021072,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops hainanensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa005418_hainanensis,SRP226189,300,591963900,232066097,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005418,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309850,WGS,PRJNA566076,SAMN12777557,SUN YAT-SEN UNIVERSITY,public,SRX7021071,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops hainanensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa005260_hainanensis,SRP226189,282,1011416322,410665121,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005260,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309851,WGS,PRJNA566076,SAMN12777556,SUN YAT-SEN UNIVERSITY,public,SRX7021070,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops granulosus,ILLUMINA,2020-10-03T00:00:00Z,SYSa005401_granulosus,SRP226189,283,1430010183,581741636,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005401,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309852,WGS,PRJNA566076,SAMN12777555,SUN YAT-SEN UNIVERSITY,public,SRX7021069,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops granulosus,ILLUMINA,2020-10-03T00:00:00Z,SYSa005400_granulosus,SRP226189,300,817728300,320114894,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005400,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309853,WGS,PRJNA566076,SAMN12777554,SUN YAT-SEN UNIVERSITY,public,SRX7021068,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops granulosus,ILLUMINA,2020-10-03T00:00:00Z,SYSa005317_granulosus,SRP226189,282,1285606146,562120746,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005317,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309854,WGS,PRJNA566076,SAMN12777553,SUN YAT-SEN UNIVERSITY,public,SRX7021067,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops granulosus,ILLUMINA,2020-10-03T00:00:00Z,SYSa005316_granulosus,SRP226189,282,924516306,397378678,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa005316,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa005316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309855,WGS,PRJNA566076,SAMN12777552,SUN YAT-SEN UNIVERSITY,public,SRX7021066,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops daiyunensis,ILLUMINA,2020-10-03T00:00:00Z,SYSa001738_daiyunensis,SRP226189,285,1236628356,534267500,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa001738,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa001738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309856,WGS,PRJNA566076,SAMN12777543,SUN YAT-SEN UNIVERSITY,public,SRX7021065,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops marmoratus,ILLUMINA,2020-10-03T00:00:00Z,SYSa003853_afghanus,SRP226189,282,1077901797,456304441,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa003853,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa003853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10309857,WGS,PRJNA566076,SAMN12777542,SUN YAT-SEN UNIVERSITY,public,SRX7021064,HiSeq X Ten,PAIRED,Hybrid Selection,GENOMIC,Amolops marmoratus,ILLUMINA,2020-10-03T00:00:00Z,SYSa003852_afghanus,SRP226189,282,820489374,340237652,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,SYSa003852,not applicable,Model organism or animal,muscle,not applicable,,,widetype,not applicable,not applicable,not applicable,not applicable,SYSa003852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183406,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146753,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,30020072024,14434031951,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR4183407,WGS,PRJEB19437,SAMEA104387956,WELLCOME SANGER INSTITUTE,public,ERX4146754,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Rhinatrema bivittatum,ILLUMINA,2020-06-02T00:00:00Z,SAMEA104387956,ERP021473,302,30457326952,14404414483,"cram,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",,DN486106K:D1,,,,,,,,,,,,,,,2020-06-01,2020-06-01,,,,,,,,,,,,two-lined caecilian,aRhiBiv1,,2017-02-01T00:00:00Z,Rhinatrematidae,individual,Apoda,VGP,Rb,Mark Wilkinson,The Vertebrate Genomes Project aims to build reference quality genome assemblies for hundreds to thousands of vertebrate species.,GSB-2754,VGP - Vertebrate Genomes Project,flash_frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
