BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	dev_stage	AGE	Ecotype	Biomaterial_provider	Collection_date	Replicate	use_species
PRJNA485198	SRR7662428	WGS	301	18105748858	SAMN09786083	7670453079	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523079	Illumina HiSeq 3000	LKG3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	LKG3	SRP156808	Model organism or animal	male	fin	adult	missing	Chitili Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-12	Chitili_Lake_10	1
PRJNA485198	SRR7662440	WGS	302	16123819562	SAMN09786165	7631110227	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523067	Illumina HiSeq 3000	MJG4	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MJG4	SRP156808	Model organism or animal	male	fin	adult	missing	Lunzua River	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Lunzua_River_8	1
PRJNA485198	SRR7662492	WGS	300	16578058800	SAMN09786143	7231778480	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523015	Illumina HiSeq 3000	MFD6	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFD6	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_10	1
PRJNA485198	SRR7662467	WGS	300	15011870104	SAMN09786147	6437308146	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523040	Illumina HiSeq 3000	MFE5	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFE5	SRP156808	Model organism or animal	female	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_2	1
PRJNA485198	SRR7662384	WGS	302	15829477980	SAMN09786238	7262198592	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523123	Illumina HiSeq 3000	KBH1	PAIRED	RANDOM	GENOMIC	Astatotilapia_stappersii	ILLUMINA	2018-08-09T00:00:00Z	KBH1	SRP156808	Model organism or animal	male	fin	adult	missing	Rusizi River	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_River_9	0
PRJNA485198	SRR7662421	WGS	301	18072652256	SAMN09786099	7601946576	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523086	Illumina HiSeq 3000	LKG9	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	LKG9	SRP156808	Model organism or animal	female	fin	adult	missing	Kalambo River 1	Salzburger Lab\, University of Basel\, Switzerland	2015-12	Kalambo_River_1_2	1
PRJNA485198	SRR7662454	WGS	301	17284105619	SAMN09786084	7328856383	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523053	Illumina HiSeq 3000	LKG4	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	LKG4	SRP156808	Model organism or animal	male	fin	adult	missing	Chitili Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-12	Chitili_Lake_11	1
PRJNA485198	SRR7662364	WGS	301	23837686783	SAMN09786227	10146549692	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523143	Illumina HiSeq 3000	MIA9	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MIA9	SRP156808	Model organism or animal	female	fin	adult	missing	Ndole Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Ndole_Lake_10	0
PRJNA485198	SRR7662400	WGS	302	15388124308	SAMN09786244	7171733610	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523107	Illumina HiSeq 3000	KZE2	PAIRED	RANDOM	GENOMIC	Astatotilapia_stappersii	ILLUMINA	2018-08-09T00:00:00Z	KZE2	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_3	0
PRJNA485198	SRR7662468	WGS	300	22567589154	SAMN09786146	10643692532	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523039	Illumina HiSeq 3000	MFE3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-10T00:00:00Z	MFE3	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu River	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_River_1	1
PRJNA485198	SRR7662417	WGS	302	18476085180	SAMN09786183	8542673894	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523090	Illumina HiSeq 3000	KBC3	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KBC3	SRP156808	Model organism or animal	male	fin	adult	missing	Rusizi River	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_River_2	1
PRJNA485198	SRR7662472	WGS	302	12385951368	SAMN09786203	5788749044	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4523035	Illumina HiSeq 3000	KZC6	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KZC6	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_Lake_12	1
PRJNA485198	SRR7662494	WGS	300	17213233906	SAMN09786135	7494159476	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX4523013	Illumina HiSeq 3000	MFC2	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MFC2	SRP156808	Model organism or animal	male	fin	adult	missing	Lufubu Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Lufubu_Lake_2	1
PRJNA485198	SRR7662369	WGS	302	20189613550	SAMN09786230	9378833922	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX4523138	Illumina HiSeq 3000	KBA6	PAIRED	RANDOM	GENOMIC	Astatotilapia_stappersii	ILLUMINA	2018-08-09T00:00:00Z	KBA6	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi River	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_River_1	0
PRJNA485198	SRR7662381	WGS	302	17025481634	SAMN09786112	7943459523	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX4523126	Illumina HiSeq 3000	MKA1	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MKA1	SRP156808	Model organism or animal	male	fin	adult	missing	Kalambo Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-08	Kalambo_Lake_3	1
PRJNA485198	SRR7662523	WGS	301	19999808060	SAMN09786223	8270885557	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX4522984	Illumina HiSeq 3000	MIA4	PAIRED	RANDOM	GENOMIC	Ctenochromis_horei	ILLUMINA	2018-08-09T00:00:00Z	MIA4	SRP156808	Model organism or animal	female	fin	adult	missing	Ndole Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-11	Ndole_Lake_6	0
PRJNA485198	SRR7662429	WGS	301	16379364489	SAMN09786082	6977691884	UNIVERSITY OF BASEL	public	sra,fastq	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX4523078	Illumina HiSeq 3000	LKG2	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	LKG2	SRP156808	Model organism or animal	male	fin	adult	missing	Chitili Lake	Salzburger Lab\, University of Basel\, Switzerland	2015-12	Chitili_Lake_9	1
PRJNA485198	SRR7662455	WGS	301	17205932694	SAMN09786087	7204816944	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX4523052	Illumina HiSeq 3000	MNF4	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	MNF4	SRP156808	Model organism or animal	male	fin	adult	missing	Chitili Creek	Salzburger Lab\, University of Basel\, Switzerland	2015-12	Chitili_Creek_2	1
PRJNA485198	SRR7662416	WGS	302	15595677130	SAMN09786182	7661323708	UNIVERSITY OF BASEL	public	fastq,sra	gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public	SRX4523091	Illumina HiSeq 3000	KBB9	PAIRED	RANDOM	GENOMIC	Haplochromis_burtoni	ILLUMINA	2018-08-09T00:00:00Z	KBB9	SRP156808	Model organism or animal	female	fin	adult	missing	Rusizi River	Salzburger Lab\, University of Basel\, Switzerland	2015-01	Rusizi_River_1	1
