BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Collection_date	lat_lon	Strain	Breed	Cultivar	AssemblyName	use_species
PRJNA323589	SRR4781761	WGS	199	10914007696	SAMN05930620	6370435857	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313719	Illumina HiSeq 2500	NBH-30	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-30	SRP092392	Model organism or animal	female	caudal fin	NBH-30	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781763	WGS	199	8655437140	SAMN05930619	5113113866	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313720	Illumina HiSeq 2500	NBH-2	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-2	SRP092392	Model organism or animal	male	caudal fin	NBH-2	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781766	WGS	199	6376401056	SAMN05930621	3859324376	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313722	Illumina HiSeq 2500	NBH-31	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-31	SRP092392	Model organism or animal	male	caudal fin	NBH-31	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781769	WGS	199	9299053188	SAMN05930624	5434893622	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313723	Illumina HiSeq 2500	NBH-34	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-34	SRP092392	Model organism or animal	male	caudal fin	NBH-34	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781770	WGS	199	8100171280	SAMN05930623	4621859201	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313724	Illumina HiSeq 2500	NBH-33	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-33	SRP092392	Model organism or animal	male	caudal fin	NBH-33	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781772	WGS	199	11015372840	SAMN05930626	6450284006	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313725	Illumina HiSeq 2500	NBH-36	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-36	SRP092392	Model organism or animal	male	caudal fin	NBH-36	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781775	WGS	199	6891541264	SAMN05930402	4010579325	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313727	Illumina HiSeq 2500	BI-8	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-8	SRP092392	Model organism or animal	male	caudal fin	BI-8	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781777	WGS	199	10667870836	SAMN05930401	6004273032	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313728	Illumina HiSeq 2500	BI-7	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-7	SRP092392	Model organism or animal	male	caudal fin	BI-7	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781780	WGS	202	972581924	SAMN05930508	540555505	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313729	Illumina HiSeq 2500	F-15	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-15	SRP092392	Model organism or animal	female	caudal fin	F-15	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781784	WGS	202	1387062290	SAMN05930509	663191887	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313730	Illumina HiSeq 2500	F-16	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-16	SRP092392	Model organism or animal	female	caudal fin	F-16	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781789	WGS	202	1326180904	SAMN05930453	640758404	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313731	Illumina HiSeq 2500	BP-9	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-9	SRP092392	Model organism or animal	female	caudal fin	BP-9	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781793	WGS	202	1204902326	SAMN05930504	602820133	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313733	Illumina HiSeq 2500	F-11	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-11	SRP092392	Model organism or animal	female	caudal fin	F-11	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781796	WGS	202	579919982	SAMN05930505	419616293	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313734	Illumina HiSeq 2500	F-12	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	F-12	SRP092392	Model organism or animal	male	caudal fin	F-12	adult	Not applicable	Flax Pond	2008-11-23	40.9637 N 73.1342 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781798	WGS	202	478466694	SAMN05930410	387350469	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313735	Illumina HiSeq 2500	BP-16	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-16	SRP092392	Model organism or animal	male	caudal fin	BP-16	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781801	WGS	202	752690986	SAMN05930409	469828734	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313736	Illumina HiSeq 2500	BP-15	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-15	SRP092392	Model organism or animal	male	caudal fin	BP-15	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781802	WGS	202	814012732	SAMN05930408	489333796	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313737	Illumina HiSeq 2500	BP-14	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-14	SRP092392	Model organism or animal	female	caudal fin	BP-14	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781806	WGS	202	871581116	SAMN05930406	499895199	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313739	Illumina HiSeq 2500	BP-12	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-12	SRP092392	Model organism or animal	female	caudal fin	BP-12	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781808	WGS	202	639312426	SAMN05930405	437055652	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313740	Illumina HiSeq 2500	BP-11	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-11	SRP092392	Model organism or animal	male	caudal fin	BP-11	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781810	WGS	202	966959456	SAMN05930404	529652474	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313741	Illumina HiSeq 2500	BP-10	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BP-10	SRP092392	Model organism or animal	male	caudal fin	BP-10	adult	Not applicable	Bridgeport	2008-12-17	41.1570 N 73.2189 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781812	WGS	199	7461628116	SAMN05930403	4433012262	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313742	Illumina HiSeq 2500	BI-9	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	BI-9	SRP092392	Model organism or animal	male	caudal fin	BI-9	adult	Not applicable	Block Island	2011-08-04	41.1818 N 71.5793 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781814	WGS	199	11056095304	SAMN05930627	6383518856	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313743	Illumina HiSeq 2500	NBH-37	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-37	SRP092392	Model organism or animal	male	caudal fin	NBH-37	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781816	WGS	199	8172636048	SAMN05930628	4802614829	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313744	Illumina HiSeq 2500	NBH-38	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-38	SRP092392	Model organism or animal	female	caudal fin	NBH-38	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781818	WGS	199	13172543524	SAMN05930633	7534280765	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313745	Illumina HiSeq 2500	NBH-43	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-43	SRP092392	Model organism or animal	female	caudal fin	NBH-43	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781821	WGS	199	8101028388	SAMN05930635	4742606298	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313747	Illumina HiSeq 2500	NBH-45	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-45	SRP092392	Model organism or animal	male	caudal fin	NBH-45	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781823	WGS	199	9160856124	SAMN05930636	5321625095	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313748	Illumina HiSeq 2500	NBH-46	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-46	SRP092392	Model organism or animal	male	caudal fin	NBH-46	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781824	WGS	199	8596768872	SAMN05930629	4915184854	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313749	Illumina HiSeq 2500	NBH-39	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-39	SRP092392	Model organism or animal	male	caudal fin	NBH-39	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781826	WGS	199	5752164396	SAMN05930630	3402386925	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313750	Illumina HiSeq 2500	NBH-40	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-40	SRP092392	Model organism or animal	female	caudal fin	NBH-40	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781828	WGS	199	6397440500	SAMN05930631	3824134872	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313751	Illumina HiSeq 2500	NBH-41	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-41	SRP092392	Model organism or animal	male	caudal fin	NBH-41	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR4781830	WGS	199	7954224760	SAMN05930632	4818255068	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX2313752	Illumina HiSeq 2500	NBH-42	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-20T00:00:00Z	NBH-42	SRP092392	Model organism or animal	female	caudal fin	NBH-42	adult	Not applicable	New Bedford Harbor	2008-07-22	41.6676 N 70.9159 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208806	WGS	202	756113876	SAMN05930683	475147316	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117863	Illumina HiSeq 2500	NYC-51	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-51	SRP092392	Model organism or animal	male	caudal fin	NYC-51	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208808	WGS	202	479237728	SAMN05930685	386521946	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117861	Illumina HiSeq 2500	NYC-53	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-53	SRP092392	Model organism or animal	female	caudal fin	NYC-53	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208811	WGS	202	740942868	SAMN05930686	470694323	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117858	Illumina HiSeq 2500	NYC-54	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-54	SRP092392	Model organism or animal	female	caudal fin	NYC-54	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208812	WGS	202	986325802	SAMN05930689	536324703	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117857	Illumina HiSeq 2500	NYC-9	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-9	SRP092392	Model organism or animal	female	caudal fin	NYC-9	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208814	WGS	202	685662538	SAMN05930484	456700256	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117855	Illumina HiSeq 2500	ER-42	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-42	SRP092392	Model organism or animal	female	caudal fin	ER-42	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208817	WGS	202	600394904	SAMN05930485	430375152	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117852	Illumina HiSeq 2500	ER-43	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-43	SRP092392	Model organism or animal	female	caudal fin	ER-43	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208818	WGS	202	734508966	SAMN05930488	472240598	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117851	Illumina HiSeq 2500	ER-46	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-46	SRP092392	Model organism or animal	female	caudal fin	ER-46	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208820	WGS	202	523998504	SAMN05930490	410272362	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117849	Illumina HiSeq 2500	ER-48	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-48	SRP092392	Model organism or animal	female	caudal fin	ER-48	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208821	WGS	202	114620860	SAMN05930489	279704214	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117848	Illumina HiSeq 2500	ER-47	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-47	SRP092392	Model organism or animal	female	caudal fin	ER-47	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208823	WGS	202	758585548	SAMN05930491	480538568	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117846	Illumina HiSeq 2500	ER-49	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-49	SRP092392	Model organism or animal	female	caudal fin	ER-49	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208825	WGS	202	584694656	SAMN05930671	424384082	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117844	Illumina HiSeq 2500	NYC-34	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-34	SRP092392	Model organism or animal	male	caudal fin	NYC-34	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208828	WGS	202	512525712	SAMN05930716	398811034	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117841	Illumina HiSeq 2500	SH-26	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-26	SRP092392	Model organism or animal	male	caudal fin	SH-26	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208830	WGS	202	819100304	SAMN05930718	492632303	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117839	Illumina HiSeq 2500	SH-28	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-28	SRP092392	Model organism or animal	male	caudal fin	SH-28	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208832	WGS	202	1083861906	SAMN05930712	571998318	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117837	Illumina HiSeq 2500	SH-22	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-22	SRP092392	Model organism or animal	male	caudal fin	SH-22	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208833	WGS	202	1121351490	SAMN05930713	578389655	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117836	Illumina HiSeq 2500	SH-23	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-23	SRP092392	Model organism or animal	female	caudal fin	SH-23	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208835	WGS	202	1048671486	SAMN05930715	559391106	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117834	Illumina HiSeq 2500	SH-25	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-25	SRP092392	Model organism or animal	male	caudal fin	SH-25	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208836	WGS	202	1486330342	SAMN05930650	677499863	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117833	Illumina HiSeq 2500	NYC-13	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-13	SRP092392	Model organism or animal	female	caudal fin	NYC-13	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208839	WGS	202	388982512	SAMN05930494	364605399	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117830	Illumina HiSeq 2500	ER-52	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-52	SRP092392	Model organism or animal	female	caudal fin	ER-52	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208841	WGS	202	1034328678	SAMN05930498	561524102	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117828	Illumina HiSeq 2500	ER-56	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-56	SRP092392	Model organism or animal	female	caudal fin	ER-56	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
