BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	geo_loc_name_country	geo_loc_name_country_continent	Sample_Name	Strain	Breed	Cultivar	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	geographic_location_(country_and/or_sea)	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id	Alias	Description	ENA_CHECKLIST	isolation-source	Individual	use_species
PRJEB39998	ERR4567264	WGS	302	5273707616	SAMEA7230493	2232696989	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503058	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230493	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M3	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990471	QuH-M3	SAMEA7230493	QuH-M3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567265	WGS	302	5303964694	SAMEA7230493	2259810868	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503058	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230493	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M3	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990471	QuH-M3	SAMEA7230493	QuH-M3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567266	WGS	302	5045812678	SAMEA7230493	2134957350	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503058	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230493	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M3	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990471	QuH-M3	SAMEA7230493	QuH-M3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567267	WGS	302	5072598568	SAMEA7230493	2159775381	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503058	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230493	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuH-M3	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:09Z	public	ERS4990471	QuH-M3	SAMEA7230493	QuH-M3	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567268	WGS	302	5918826124	SAMEA7230520	2492250575	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503059	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230520	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M25	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990498	QuL-M25	SAMEA7230520	QuL-M25	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567269	WGS	302	5979964816	SAMEA7230520	2533544455	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503059	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230520	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M25	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990498	QuL-M25	SAMEA7230520	QuL-M25	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567270	WGS	302	6146995278	SAMEA7230520	2625743380	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503059	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230520	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M25	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990498	QuL-M25	SAMEA7230520	QuL-M25	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567272	WGS	302	7345789714	SAMEA7230520	3114103364	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503059	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230520	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M25	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990498	QuL-M25	SAMEA7230520	QuL-M25	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567273	WGS	302	7274942628	SAMEA7230520	3065386013	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503059	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230520	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M25	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990498	QuL-M25	SAMEA7230520	QuL-M25	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567274	WGS	302	6193909468	SAMEA7230520	2610988235	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503059	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230520	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M25	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990498	QuL-M25	SAMEA7230520	QuL-M25	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567275	WGS	302	6132086444	SAMEA7230520	2568674406	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503059	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230520	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	QuL-M25	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990498	QuL-M25	SAMEA7230520	QuL-M25	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567276	WGS	302	3521628040	SAMEA7230528	1460859498	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503060	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230528	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	YaH-F1	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990506	YaH-F1	SAMEA7230528	YaH-F1	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567277	WGS	302	3558870982	SAMEA7230528	1474582500	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503060	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230528	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	YaH-F1	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990506	YaH-F1	SAMEA7230528	YaH-F1	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567278	WGS	302	5124683904	SAMEA7230528	2130871635	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503060	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230528	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	YaH-F1	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990506	YaH-F1	SAMEA7230528	YaH-F1	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567279	WGS	302	5152357372	SAMEA7230528	2139864898	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503060	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230528	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	YaH-F1	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990506	YaH-F1	SAMEA7230528	YaH-F1	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567280	WGS	302	3937174906	SAMEA7230528	1632128112	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503060	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230528	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	YaH-F1	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990506	YaH-F1	SAMEA7230528	YaH-F1	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567281	WGS	302	3958393124	SAMEA7230528	1638476659	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503060	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230528	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	YaH-F1	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990506	YaH-F1	SAMEA7230528	YaH-F1	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567283	WGS	302	4188297570	SAMEA7230528	1728192034	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503060	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230528	ERP123587	NA	female	NA	NA	NA	NA	NA	NA	NA	YaH-F1	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990506	YaH-F1	SAMEA7230528	YaH-F1	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567284	WGS	302	5267297364	SAMEA7230534	2201038472	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503061	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230534	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M10	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990512	YaH-M10	SAMEA7230534	YaH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567285	WGS	302	5294133386	SAMEA7230534	2208499314	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503061	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230534	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M10	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990512	YaH-M10	SAMEA7230534	YaH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567286	WGS	302	6720980404	SAMEA7230534	2814609346	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503061	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230534	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M10	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990512	YaH-M10	SAMEA7230534	YaH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567287	WGS	302	6767639706	SAMEA7230534	2830741987	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503061	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230534	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M10	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990512	YaH-M10	SAMEA7230534	YaH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567290	WGS	302	6241694022	SAMEA7230534	2615645515	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503061	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230534	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M10	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990512	YaH-M10	SAMEA7230534	YaH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567291	WGS	302	6197597794	SAMEA7230534	2600180460	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503061	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230534	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M10	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:10Z	public	ERS4990512	YaH-M10	SAMEA7230534	YaH-M10	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567292	WGS	302	5779473660	SAMEA7230538	2388028003	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503062	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230538	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M18	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990516	YaH-M18	SAMEA7230538	YaH-M18	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567294	WGS	302	5693298866	SAMEA7230538	2351700960	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503062	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230538	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M18	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990516	YaH-M18	SAMEA7230538	YaH-M18	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567295	WGS	302	5723951564	SAMEA7230538	2361194945	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503062	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230538	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M18	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990516	YaH-M18	SAMEA7230538	YaH-M18	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567296	WGS	302	3470257236	SAMEA7230538	1429596711	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503062	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230538	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M18	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990516	YaH-M18	SAMEA7230538	YaH-M18	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567297	WGS	302	3436594202	SAMEA7230538	1418120311	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503062	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230538	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M18	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990516	YaH-M18	SAMEA7230538	YaH-M18	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567298	WGS	302	1657019640	SAMEA7230538	685357547	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503062	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230538	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M18	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990516	YaH-M18	SAMEA7230538	YaH-M18	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567299	WGS	302	1677014758	SAMEA7230538	692340863	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503062	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230538	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M18	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990516	YaH-M18	SAMEA7230538	YaH-M18	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567300	WGS	302	5649063114	SAMEA7230540	2431614469	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503063	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230540	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M23	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990518	YaH-M23	SAMEA7230540	YaH-M23	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567301	WGS	302	5676589810	SAMEA7230540	2440698050	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503063	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230540	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M23	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990518	YaH-M23	SAMEA7230540	YaH-M23	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567302	WGS	302	6375647028	SAMEA7230540	2742581449	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503063	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230540	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M23	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990518	YaH-M23	SAMEA7230540	YaH-M23	NA	NA	NA	NA	NA	1
PRJEB39998	ERR4567303	WGS	302	6329026382	SAMEA7230540	2725258435	UNIVERSITY COLLEGE LONDON	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4503063	HiSeq X Ten	NA	PAIRED	RANDOM	GENOMIC	Poecilia_reticulata	ILLUMINA	2020-10-09T00:00:00Z	SAMEA7230540	ERP123587	NA	male	NA	NA	NA	NA	NA	NA	NA	YaH-M23	NA	NA	NA	2020-10-08	2020-09-04	2020-10-08	2020-08-24	NA	guppy	UNIVERSITY COLLEGE LONDON	UNIVERSITY COLLEGE LONDON	2020-10-08T17:06:27Z	2020-08-24T18:19:11Z	public	ERS4990518	YaH-M23	SAMEA7230540	YaH-M23	NA	NA	NA	NA	NA	1
