Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	sub_species	Isolate	BioSampleModel	body_site	Label	pathovar	tissue_type
SRR1284438	WGS	200	4352000	PRJNA192205	SAMN02743846	3123824	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C57	blood	NA
SRR1284439	WGS	200	4236200	PRJNA192205	SAMN02743846	3020112	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C57	blood	NA
SRR1284440	WGS	200	4149800	PRJNA192205	SAMN02743846	2985986	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C57	blood	NA
SRR1284441	WGS	200	26497623400	PRJNA192205	SAMN02743846	19043107768	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535479	Illumina HiSeq 2000	E_Vi_C57	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C57	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C57	blood	NA
SRR1284442	WGS	200	1987886400	PRJNA192205	SAMN02743847	1463613932	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C58	blood	NA
SRR1284443	WGS	200	4327353400	PRJNA192205	SAMN02743847	3207834551	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C58	blood	NA
SRR1284444	WGS	200	4322464400	PRJNA192205	SAMN02743847	3183091101	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C58	blood	NA
SRR1284445	WGS	200	4401382600	PRJNA192205	SAMN02743847	3242674828	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C58	blood	NA
SRR1284446	WGS	200	7567454600	PRJNA192205	SAMN02743847	5343275448	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX535480	Illumina HiSeq 2000	E_Vi_C58	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	E_Vi_C58	SRP022901	male	2010	Spain	Europe	Spain: Villaseca de la Sorriba	corone	NA	Model organism or animal	blood	E_Vi_C58	blood	NA
SRR1286110	WGS	200	2556300600	PRJNA192205	SAMN02743848	1559707502	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542252	Illumina HiSeq 2000	USA_CA_B01	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B01	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	blood	USA_CA_B01	blood	NA
SRR1286111	WGS	200	2746025400	PRJNA192205	SAMN02743848	1937042334	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542252	Illumina HiSeq 2000	USA_CA_B01	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B01	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	blood	USA_CA_B01	blood	NA
SRR1286112	WGS	200	2723937600	PRJNA192205	SAMN02743848	1924518967	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542252	Illumina HiSeq 2000	USA_CA_B01	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B01	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	blood	USA_CA_B01	blood	NA
SRR1286113	WGS	200	2861580600	PRJNA192205	SAMN02743848	1977287751	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542252	Illumina HiSeq 2000	USA_CA_B01	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B01	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	blood	USA_CA_B01	blood	NA
SRR1286115	WGS	200	12812830800	PRJNA192205	SAMN02743848	8084188783	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542252	Illumina HiSeq 2000	USA_CA_B01	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B01	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	blood	USA_CA_B01	blood	NA
SRR1286117	WGS	200	1583353400	PRJNA192205	SAMN02743850	1166730808	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542255	Illumina HiSeq 2000	USA_CA_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B03	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	tissue	USA_CA_B03	tissue	NA
SRR1286118	WGS	200	4690879000	PRJNA192205	SAMN02743850	3474470770	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542255	Illumina HiSeq 2000	USA_CA_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B03	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	tissue	USA_CA_B03	tissue	NA
SRR1286119	WGS	200	4672525800	PRJNA192205	SAMN02743850	3438281486	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542255	Illumina HiSeq 2000	USA_CA_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B03	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	tissue	USA_CA_B03	tissue	NA
SRR1286121	WGS	200	4758231400	PRJNA192205	SAMN02743850	3503708715	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542255	Illumina HiSeq 2000	USA_CA_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B03	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	tissue	USA_CA_B03	tissue	NA
SRR1286122	WGS	200	12734701200	PRJNA192205	SAMN02743850	8083741146	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542255	Illumina HiSeq 2000	USA_CA_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_CA_B03	SRP022901	male	2010	USA	North America	USA: California	NA	NA	Model organism or animal	tissue	USA_CA_B03	tissue	NA
SRR1286123	WGS	200	902878000	PRJNA192205	SAMN02743849	654576238	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542257	Illumina HiSeq 2000	USA_NJ_B02	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NJ_B02	SRP022901	male	2010	USA	North America	USA: New Jersey	NA	NA	Model organism or animal	tissue	USA_NJ_B02	tissue	NA
SRR1286124	WGS	200	3949351600	PRJNA192205	SAMN02743849	2926129846	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542257	Illumina HiSeq 2000	USA_NJ_B02	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NJ_B02	SRP022901	male	2010	USA	North America	USA: New Jersey	NA	NA	Model organism or animal	tissue	USA_NJ_B02	tissue	NA
SRR1286125	WGS	200	3940800400	PRJNA192205	SAMN02743849	2920918191	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542257	Illumina HiSeq 2000	USA_NJ_B02	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NJ_B02	SRP022901	male	2010	USA	North America	USA: New Jersey	NA	NA	Model organism or animal	tissue	USA_NJ_B02	tissue	NA
SRR1286126	WGS	200	4040071200	PRJNA192205	SAMN02743849	2959489981	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542257	Illumina HiSeq 2000	USA_NJ_B02	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NJ_B02	SRP022901	male	2010	USA	North America	USA: New Jersey	NA	NA	Model organism or animal	tissue	USA_NJ_B02	tissue	NA
SRR1286127	WGS	200	4063637000	PRJNA192205	SAMN02743849	2969962408	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542257	Illumina HiSeq 2000	USA_NJ_B02	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NJ_B02	SRP022901	male	2010	USA	North America	USA: New Jersey	NA	NA	Model organism or animal	tissue	USA_NJ_B02	tissue	NA
SRR1286128	WGS	200	9620305400	PRJNA192205	SAMN02743849	6298016448	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542257	Illumina HiSeq 2000	USA_NJ_B02	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NJ_B02	SRP022901	male	2010	USA	North America	USA: New Jersey	NA	NA	Model organism or animal	tissue	USA_NJ_B02	tissue	NA
SRR1286130	WGS	200	2271316600	PRJNA192205	SAMN02743851	1397643644	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542259	Illumina HiSeq 2000	USA_NY_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B03	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B03	blood	NA
SRR1286131	WGS	200	3812290600	PRJNA192205	SAMN02743851	2696492741	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542259	Illumina HiSeq 2000	USA_NY_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B03	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B03	blood	NA
SRR1286132	WGS	200	3777078200	PRJNA192205	SAMN02743851	2675773393	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542259	Illumina HiSeq 2000	USA_NY_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B03	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B03	blood	NA
SRR1286134	WGS	200	3900986800	PRJNA192205	SAMN02743851	2708480962	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542259	Illumina HiSeq 2000	USA_NY_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B03	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B03	blood	NA
SRR1286135	WGS	200	10639559000	PRJNA192205	SAMN02743851	6749410832	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542259	Illumina HiSeq 2000	USA_NY_B03	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B03	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B03	blood	NA
SRR1361905	WGS	200	13852403400	PRJNA192205	SAMN02843224	9847962334	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581042	Illumina HiSeq 2000	S_Ri_J01	PAIRED	RANDOM	GENOMIC	Coloeus_monedula	ILLUMINA	2014-06-09T00:00:00Z	S_Ri_J01	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	NA	NA	Model organism or animal	blood	S_Ri_J01	blood	NA
SRR1361906	WGS	200	13955261800	PRJNA192205	SAMN02843225	10094426671	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581043	Illumina HiSeq 2000	S_Ri_J08	PAIRED	RANDOM	GENOMIC	Coloeus_monedula	ILLUMINA	2014-06-09T00:00:00Z	S_Ri_J08	SRP022901	male	2010	Sweden	Europe	Sweden: Rimbo	NA	NA	Model organism or animal	blood	S_Ri_J08	blood	NA
SRR1368293	WGS	200	12315903800	PRJNA192205	SAMN02843222	8791679028	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581052	Illumina HiSeq 2000	IRL_Lm_R05	PAIRED	PCR	GENOMIC	Corvus_frugilegus	ILLUMINA	2014-06-10T00:00:00Z	IRL_Lm_R05	SRP022901	male	2010	Ireland	Europe	Ireland: Lough_Money_Farm\,Belfast	NA	NA	Model organism or animal	blood	IRL_Lm_R05	blood	NA
SRR1368309	WGS	200	2749493200	PRJNA192205	SAMN02843223	2021787820	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581055	Illumina HiSeq 2000	IRL_Lm_R01	PAIRED	RANDOM	GENOMIC	Corvus_frugilegus	ILLUMINA	2014-06-10T00:00:00Z	IRL_Lm_R01	SRP022901	male	2010	Ireland	Europe	Ireland: Lough_Money_Farm\,Belfast	NA	NA	Model organism or animal	blood	IRL_Lm_R01	blood	NA
SRR1368322	WGS	200	2730682800	PRJNA192205	SAMN02843223	2009160197	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581055	Illumina HiSeq 2000	IRL_Lm_R01	PAIRED	RANDOM	GENOMIC	Corvus_frugilegus	ILLUMINA	2014-06-10T00:00:00Z	IRL_Lm_R01	SRP022901	male	2010	Ireland	Europe	Ireland: Lough_Money_Farm\,Belfast	NA	NA	Model organism or animal	blood	IRL_Lm_R01	blood	NA
SRR1368329	WGS	200	2812023200	PRJNA192205	SAMN02843223	2040093888	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581055	Illumina HiSeq 2000	IRL_Lm_R01	PAIRED	RANDOM	GENOMIC	Corvus_frugilegus	ILLUMINA	2014-06-10T00:00:00Z	IRL_Lm_R01	SRP022901	male	2010	Ireland	Europe	Ireland: Lough_Money_Farm\,Belfast	NA	NA	Model organism or animal	blood	IRL_Lm_R01	blood	NA
SRR1368330	WGS	200	2806888400	PRJNA192205	SAMN02843223	2031536454	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581055	Illumina HiSeq 2000	IRL_Lm_R01	PAIRED	RANDOM	GENOMIC	Corvus_frugilegus	ILLUMINA	2014-06-10T00:00:00Z	IRL_Lm_R01	SRP022901	male	2010	Ireland	Europe	Ireland: Lough_Money_Farm\,Belfast	NA	NA	Model organism or animal	blood	IRL_Lm_R01	blood	NA
SRR1368331	WGS	200	1991891800	PRJNA192205	SAMN02843223	1430030956	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX581055	Illumina HiSeq 2000	IRL_Lm_R01	PAIRED	RANDOM	GENOMIC	Corvus_frugilegus	ILLUMINA	2014-06-10T00:00:00Z	IRL_Lm_R01	SRP022901	male	2010	Ireland	Europe	Ireland: Lough_Money_Farm\,Belfast	NA	NA	Model organism or animal	blood	IRL_Lm_R01	blood	NA
SRR866514	WGS	200	3515533200	PRJNA192205	SAMN02143031	2584503348	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR866515	WGS	200	3402013400	PRJNA192205	SAMN02143031	2461507497	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR866518	WGS	200	4187841200	PRJNA192205	SAMN02143031	3078730963	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR866525	WGS	200	4416003400	PRJNA192205	SAMN02143031	3195785159	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR866527	WGS	200	4340061000	PRJNA192205	SAMN02143031	3177189089	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR866593	WGS	200	3299319600	PRJNA192205	SAMN02143031	2430828445	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR866597	WGS	200	4476815800	PRJNA192205	SAMN02143031	3297609864	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR866598	WGS	200	4622788600	PRJNA192205	SAMN02143031	3404522629	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX283200	Illumina Genome Analyzer II	Hooded_crow_S_Up_H32	PAIRED	RANDOM PCR	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-29T00:00:00Z	S_Up_H32	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H32	NA	NA	NA	NA	blood
SRR1289962	WGS	200	2562921200	PRJNA192205	SAMN02743852	1919983118	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542247	Illumina HiSeq 2000	USA_NY_B04	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B04	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B04	blood	NA
SRR1289965	WGS	200	2580879000	PRJNA192205	SAMN02743852	1920402940	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542247	Illumina HiSeq 2000	USA_NY_B04	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B04	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B04	blood	NA
SRR1289975	WGS	200	2676268600	PRJNA192205	SAMN02743852	1961361968	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542247	Illumina HiSeq 2000	USA_NY_B04	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B04	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B04	blood	NA
SRR1289976	WGS	200	15668409000	PRJNA192205	SAMN02743852	10105731423	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX542247	Illumina HiSeq 2000	USA_NY_B04	PAIRED	RANDOM	GENOMIC	Corvus_brachyrhynchos	ILLUMINA	2014-05-30T00:00:00Z	USA_NY_B04	SRP022901	male	2010	USA	North America	USA: New York	NA	NA	Model organism or animal	blood	USA_NY_B04	blood	NA
SRR1290010	WGS	200	3451999600	PRJNA192205	SAMN02743818	2574412343	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX545277	Illumina HiSeq 2000	D_Ko_C02	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ko_C02	SRP022901	male	2010	Germany	Europe	Germany: Konstanz	corone	NA	Model organism or animal	blood	D_Ko_C02	blood	NA
SRR1290011	WGS	200	4070942000	PRJNA192205	SAMN02743818	3012612998	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX545277	Illumina HiSeq 2000	D_Ko_C02	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ko_C02	SRP022901	male	2010	Germany	Europe	Germany: Konstanz	corone	NA	Model organism or animal	blood	D_Ko_C02	blood	NA
SRR1290019	WGS	200	4043309800	PRJNA192205	SAMN02743818	2997548328	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX545277	Illumina HiSeq 2000	D_Ko_C02	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ko_C02	SRP022901	male	2010	Germany	Europe	Germany: Konstanz	corone	NA	Model organism or animal	blood	D_Ko_C02	blood	NA
SRR1290024	WGS	200	4084671000	PRJNA192205	SAMN02743818	2986729025	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX545277	Illumina HiSeq 2000	D_Ko_C02	PAIRED	RANDOM	GENOMIC	Corvus_corone_corone	ILLUMINA	2014-05-30T00:00:00Z	D_Ko_C02	SRP022901	male	2010	Germany	Europe	Germany: Konstanz	corone	NA	Model organism or animal	blood	D_Ko_C02	blood	NA
SRR1265090	WGS	200	1909663600	PRJNA192205	SAMN02439805	1384087958	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX528796	Illumina HiSeq 2000	PL_Wa_H02	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	PL_Wa_H02	SRP022901	male	2010	Poland	Europe	Poland: Warsaw	cornix	NA	NA	blood	PL_Wa_H02	blood	NA
