BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR731000	WGS	250	6730047500	SAMEA2661344	2419118892	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674946	Illumina HiSeq 2000	11657545	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661344	ERP002088	missing	ERS510558	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510558	Astatotilapia	Astatotilapia__Massoko_benthic__12-sc-2016861	ERC000011	0
PRJEB1254	ERR731001	WGS	250	6689447000	SAMEA2661345	2406396254	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674947	Illumina HiSeq 2000	11657557	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661345	ERP002088	missing	ERS510559	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510559	Astatotilapia	Astatotilapia__Massoko_benthic__13-sc-2016862	ERC000011	0
PRJEB1254	ERR731002	WGS	250	7151178500	SAMEA2661346	2580125823	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674948	Illumina HiSeq 2000	11657569	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661346	ERP002088	missing	ERS510560	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510560	Astatotilapia	Astatotilapia__Massoko_benthic__14-sc-2016863	ERC000011	0
PRJEB1254	ERR731003	WGS	250	7447013500	SAMEA2661347	2669814765	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674949	Illumina HiSeq 2000	11657581	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661347	ERP002088	missing	ERS510561	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510561	Astatotilapia	Astatotilapia__Massoko_benthic__15-sc-2016864	ERC000011	0
PRJEB1254	ERR731004	WGS	250	7428773250	SAMEA2661349	2652391619	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674950	Illumina HiSeq 2000	11657605	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661349	ERP002088	missing	ERS510563	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510563	Astatotilapia	Astatotilapia__Massoko_benthic__17-sc-2016866	ERC000011	0
PRJEB1254	ERR731005	WGS	250	6319448250	SAMEA2661350	2261576400	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674951	Illumina HiSeq 2000	11657617	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661350	ERP002088	missing	ERS510564	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510564	Astatotilapia	Astatotilapia__Massoko_benthic__18-sc-2016867	ERC000011	0
PRJEB1254	ERR731006	WGS	250	7457991500	SAMEA2661351	2766762027	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674952	Illumina HiSeq 2000	11657534	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661351	ERP002088	missing	ERS510565	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510565	Astatotilapia	Astatotilapia__Massoko_benthic__19-sc-2016868	ERC000011	0
PRJEB1254	ERR731007	WGS	250	7016932500	SAMEA2661352	2624051171	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674953	Illumina HiSeq 2000	11657546	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661352	ERP002088	missing	ERS510566	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510566	Astatotilapia	Astatotilapia__Massoko_benthic__20-sc-2016869	ERC000011	0
PRJEB1254	ERR731008	WGS	250	7273763750	SAMEA2661353	2709018198	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674954	Illumina HiSeq 2000	11657558	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661353	ERP002088	missing	ERS510567	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510567	Astatotilapia	Astatotilapia__Massoko_benthic__21-sc-2016870	ERC000011	0
PRJEB1254	ERR731009	WGS	250	7911233250	SAMEA2661354	2943258883	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674955	Illumina HiSeq 2000	11657570	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661354	ERP002088	missing	ERS510568	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510568	Astatotilapia	Astatotilapia__Massoko_benthic__22-sc-2016871	ERC000011	0
PRJEB1254	ERR731010	WGS	250	7980424000	SAMEA2661355	2979794990	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674956	Illumina HiSeq 2000	11657582	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661355	ERP002088	missing	ERS510569	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510569	Astatotilapia	Astatotilapia__Massoko_benthic__23-sc-2016872	ERC000011	0
PRJEB1254	ERR731011	WGS	250	7644433250	SAMEA2661357	2843630974	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674957	Illumina HiSeq 2000	11657606	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661357	ERP002088	missing	ERS510571	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510571	Astatotilapia	Astatotilapia__Massoko_benthic__25-sc-2016874	ERC000011	0
PRJEB1254	ERR731012	WGS	250	8071744250	SAMEA2661358	3010148542	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674958	Illumina HiSeq 2000	11657618	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661358	ERP002088	missing	ERS510572	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510572	Astatotilapia	Astatotilapia__Massoko_benthic__26-sc-2016875	ERC000011	0
PRJEB1254	ERR731013	WGS	250	7817815000	SAMEA2661359	2887093117	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674959	Illumina HiSeq 2000	11657535	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661359	ERP002088	missing	ERS510573	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510573	Astatotilapia	Astatotilapia__Massoko_benthic__27-sc-2016876	ERC000011	0
PRJEB1254	ERR731014	WGS	250	8457225750	SAMEA2661360	3104786726	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674960	Illumina HiSeq 2000	11657547	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661360	ERP002088	missing	ERS510574	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510574	Astatotilapia	Astatotilapia__Massoko_benthic__28-sc-2016877	ERC000011	0
PRJEB1254	ERR731015	WGS	250	7871872500	SAMEA2661362	2919742172	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674961	Illumina HiSeq 2000	11657571	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661362	ERP002088	missing	ERS510576	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510576	Astatotilapia	Astatotilapia__Massoko_benthic__30-sc-2016879	ERC000011	0
PRJEB1254	ERR731016	WGS	250	7785903250	SAMEA2661363	2884719191	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674962	Illumina HiSeq 2000	11657583	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661363	ERP002088	missing	ERS510577	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510577	Astatotilapia	Astatotilapia__Massoko_benthic__31-sc-2016880	ERC000011	0
PRJEB1254	ERR731017	WGS	250	7616368500	SAMEA2661365	2817000514	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674963	Illumina HiSeq 2000	11657607	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661365	ERP002088	missing	ERS510579	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510579	Astatotilapia	Astatotilapia__Massoko_benthic__33-sc-2016882	ERC000011	0
PRJEB1254	ERR731018	WGS	250	8254700250	SAMEA2661366	3050157175	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674964	Illumina HiSeq 2000	11657619	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661366	ERP002088	missing	ERS510580	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:32:07Z	public	ERS510580	Astatotilapia	Astatotilapia__Massoko_benthic__34-sc-2016883	ERC000011	0
PRJEB1254	ERR731019	WGS	250	7734869000	SAMEA2661367	2847911563	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674965	Illumina HiSeq 2000	11657536	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661367	ERP002088	missing	ERS510581	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:18:10Z	public	ERS510581	Astatotilapia	Astatotilapia__Massoko_benthic__35-sc-2016884	ERC000011	0
PRJEB1254	ERR731021	WGS	250	7415710500	SAMEA2661369	2738547825	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674967	Illumina HiSeq 2000	11657560	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661369	ERP002088	missing	ERS510583	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:32:07Z	public	ERS510583	Astatotilapia	Astatotilapia__Massoko_benthic__37-sc-2016886	ERC000011	0
PRJEB1254	ERR731022	WGS	250	7126087750	SAMEA2661370	2643353901	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674968	Illumina HiSeq 2000	11657572	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661370	ERP002088	missing	ERS510584	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:18:10Z	public	ERS510584	Astatotilapia	Astatotilapia__Massoko_benthic__38-sc-2016887	ERC000011	0
PRJEB1254	ERR731023	WGS	250	7608047750	SAMEA2661371	2845936077	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674969	Illumina HiSeq 2000	11657584	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661371	ERP002088	missing	ERS510585	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510585	Astatotilapia	Astatotilapia__Massoko_olive__1-sc-2016888	ERC000011	0
PRJEB1254	ERR731024	WGS	250	7601464500	SAMEA2661373	2814233704	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674970	Illumina HiSeq 2000	11657608	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661373	ERP002088	missing	ERS510587	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:18:10Z	public	ERS510587	Astatotilapia	Astatotilapia__Massoko_olive__3-sc-2016890	ERC000011	0
PRJEB1254	ERR731025	WGS	250	8100863500	SAMEA2661374	2999435527	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674971	Illumina HiSeq 2000	11657620	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661374	ERP002088	missing	ERS510588	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510588	Astatotilapia	Astatotilapia__Massoko_olive__4-sc-2016891	ERC000011	0
PRJEB1254	ERR271677	WGS	200	3936087200	SAMEA1877402	2716839332	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245904	Illumina HiSeq 2000	6526411	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877402	ERP002088	missing	ERS198965	2013-05-07	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T09:59:47Z	public	ERS198965	Astatotilapia	Massoko_Yellow_1-sc-2012-12-14T14:26:42Z-1512706	NA	0
PRJEB1254	ERR271678	WGS	200	6131172800	SAMEA1877507	4222692952	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245905	Illumina HiSeq 2000	6526423	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877507	ERP002088	missing	ERS198966	2013-05-07	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T10:05:55Z	public	ERS198966	Astatotilapia	Massoko_Yellow_2-sc-2012-12-14T14:26:43Z-1512707	NA	0
PRJEB1254	ERR730993	WGS	250	6554755750	SAMEA2661336	2437939772	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674939	Illumina HiSeq 2000	11657544	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661336	ERP002088	missing	ERS510550	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510550	Astatotilapia	Astatotilapia__Massoko_benthic__4-sc-2016853	ERC000011	0
PRJEB1254	ERR730999	WGS	250	7349731500	SAMEA2661343	2623957369	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674945	Illumina HiSeq 2000	11657533	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661343	ERP002088	missing	ERS510557	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:23:29Z	public	ERS510557	Astatotilapia	Astatotilapia__Massoko_benthic__11-sc-2016860	ERC000011	0
PRJEB1254	ERR266496	WGS	200	5606992600	SAMEA1877407	3853607139	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240992	Illumina HiSeq 2000	6526457	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877407	ERP002088	missing	ERS198953	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198953	Astatotilapia	Massoko_Yellow_4-sc-2012-12-14T14:26:28Z-1512694	NA	0
PRJEB1254	ERR730964	WGS	250	7568746250	SAMEA2661297	2922440813	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674910	Illumina HiSeq 2000	11657528	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661297	ERP002088	missing	ERS510511	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:22Z	public	ERS510511	Astatotilapia	Astatotilapia__Massoko_littoral__1-sc-2016814	ERC000011	0
PRJEB1254	ERR702248	WGS	250	7036254750	SAMEA2661411	2556158657	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646511	Illumina HiSeq 2000	11649655	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661411	ERP002088	missing	ERS510625	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510625	Astatotilapia	Astatotilapia__Massoko_small_yellow__9-sc-2016940	ERC000011	0
PRJEB1254	ERR730996	WGS	250	7208475500	SAMEA2661339	2595553975	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674942	Illumina HiSeq 2000	11657580	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661339	ERP002088	missing	ERS510553	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:31:45Z	public	ERS510553	Astatotilapia	Astatotilapia__Massoko_benthic__7-sc-2016856	ERC000011	0
PRJEB1254	ERR266469	WGS	200	5636573600	SAMEA1877400	3951795065	SC	public	unknown_contigs,bam,sra	gs,ncbi,s3,ena	ncbi.public,ena,gs.US,s3.us-east-1	ERX240965	Illumina HiSeq 2000	6526420	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877400	ERP002088	missing	ERS198942	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198942	Astatotilapia	Massoko_Yellow_1-sc-2012-12-14T14:26:14Z-1512683	NA	0
PRJEB1254	ERR702225	WGS	250	6518780000	SAMEA2661376	2382241100	SC	public	bam,sra	ena,gs,s3,ncbi	ena,ncbi.public,s3.us-east-1,gs.US	ERX646488	Illumina HiSeq 2000	11649652	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661376	ERP002088	missing	ERS510590	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510590	Astatotilapia	Astatotilapia__Massoko_olive__6-sc-2016893	ERC000011	0
PRJEB1254	ERR266491	WGS	200	4676948800	SAMEA1877442	3225124002	SC	public	sra,bam	ena,s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1,ena	ERX240987	Illumina HiSeq 2000	6526397	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877442	ERP002088	missing	ERS198948	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198948	Astatotilapia	Massoko_Yellow_3-sc-2012-12-14T14:26:22Z-1512689	NA	0
PRJEB1254	ERR266453	WGS	200	5176539600	SAMEA1877400	3530507186	SC	public	bam,sra,unknown_contigs	gs,ncbi,ena,s3	ncbi.public,ena,gs.US,s3.us-east-1	ERX240949	Illumina HiSeq 2000	6526420	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877400	ERP002088	missing	ERS198942	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198942	Astatotilapia	Massoko_Yellow_1-sc-2012-12-14T14:26:14Z-1512683	NA	0
PRJEB1254	ERR731020	WGS	250	7401864500	SAMEA2661368	2721355723	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX674966	Illumina HiSeq 2000	11657548	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661368	ERP002088	missing	ERS510582	2015-01-14	2018-11-16	SC	Wellcome Sanger Institute	2015-01-14T09:35:53Z	2018-03-09T11:37:29Z	public	ERS510582	Astatotilapia	Astatotilapia__Massoko_benthic__36-sc-2016885	ERC000011	0
PRJEB1254	ERR266477	WGS	200	5652390800	SAMEA1877400	3895996544	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240973	Illumina HiSeq 2000	6526420	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877400	ERP002088	missing	ERS198942	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198942	Astatotilapia	Massoko_Yellow_1-sc-2012-12-14T14:26:14Z-1512683	NA	0
