BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id
PRJEB38173	ERR4189694	WGS	300	19144859400	SAMEA6815683	8485193816	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151463	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815683	ERP121562	missing	Apo_cl3_d_ben_05667_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543323	Midas cichlid - WGS data	SAMEA6815683	Apo_cl3_d_ben_05667_WGS
PRJEB38173	ERR4189695	WGS	300	28041142500	SAMEA6815684	12007657433	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151464	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815684	ERP121562	missing	Apo_cl3_d_ben_07670_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543324	Midas cichlid - WGS data	SAMEA6815684	Apo_cl3_d_ben_07670_WGS
PRJEB38173	ERR4189696	WGS	300	25081917300	SAMEA6815685	10177315868	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151465	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815685	ERP121562	missing	Apo_cl3_d_ben_07690_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543325	Midas cichlid - WGS data	SAMEA6815685	Apo_cl3_d_ben_07690_WGS
PRJEB38173	ERR4189697	WGS	300	28621711200	SAMEA6815686	12031722840	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151466	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815686	ERP121562	missing	Apo_cl3_d_ben_07699_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543326	Midas cichlid - WGS data	SAMEA6815686	Apo_cl3_d_ben_07699_WGS
PRJEB38173	ERR4189698	WGS	300	20660271600	SAMEA6815687	9336893191	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151467	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815687	ERP121562	missing	Apo_cl3_d_ben_13713_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543327	Midas cichlid - WGS data	SAMEA6815687	Apo_cl3_d_ben_13713_WGS
PRJEB38173	ERR4189699	WGS	300	30302338800	SAMEA6815688	13068047511	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151468	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815688	ERP121562	missing	Apo_cl3_d_ben_18011_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543328	Midas cichlid - WGS data	SAMEA6815688	Apo_cl3_d_ben_18011_WGS
PRJEB38173	ERR4189700	WGS	NA	NA	SAMEA6815689	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151469	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815689	ERP121562	missing	Apo_cl3_d_ben_18034_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543329	Midas cichlid - WGS data	SAMEA6815689	Apo_cl3_d_ben_18034_WGS
PRJEB38173	ERR4189701	WGS	300	24998019900	SAMEA6815690	10489701930	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151470	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815690	ERP121562	missing	Apo_cl3_d_ben_18397_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543330	Midas cichlid - WGS data	SAMEA6815690	Apo_cl3_d_ben_18397_WGS
PRJEB38173	ERR4189702	WGS	300	20147670900	SAMEA6815691	8946727807	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151471	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815691	ERP121562	missing	Apo_cl3_d_ben_18399_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543331	Midas cichlid - WGS data	SAMEA6815691	Apo_cl3_d_ben_18399_WGS
PRJEB38173	ERR4189703	WGS	300	22480397100	SAMEA6815692	9434415518	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151472	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815692	ERP121562	missing	Apo_cl3_d_ben_18400_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543332	Midas cichlid - WGS data	SAMEA6815692	Apo_cl3_d_ben_18400_WGS
PRJEB38173	ERR4189704	WGS	300	29251624800	SAMEA6815693	12390632502	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151473	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815693	ERP121562	missing	Apo_cl3_d_ben_18401_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543333	Midas cichlid - WGS data	SAMEA6815693	Apo_cl3_d_ben_18401_WGS
PRJEB38173	ERR4189705	WGS	300	28234365900	SAMEA6815694	11976333597	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151474	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815694	ERP121562	missing	Apo_cl3_d_ben_18412_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543334	Midas cichlid - WGS data	SAMEA6815694	Apo_cl3_d_ben_18412_WGS
PRJEB38173	ERR4189706	WGS	300	36403550100	SAMEA6815695	14961777555	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151475	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815695	ERP121562	missing	Apo_cl3_d_ben_18423_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543335	Midas cichlid - WGS data	SAMEA6815695	Apo_cl3_d_ben_18423_WGS
PRJEB38173	ERR4189707	WGS	300	35115160200	SAMEA6815696	14982640553	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151476	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815696	ERP121562	missing	Apo_cl3_d_ben_19338_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543336	Midas cichlid - WGS data	SAMEA6815696	Apo_cl3_d_ben_19338_WGS
PRJEB38173	ERR4189708	WGS	300	31252020000	SAMEA6815697	12827691073	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151477	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815697	ERP121562	missing	Apo_cl3_d_ben_19363_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543337	Midas cichlid - WGS data	SAMEA6815697	Apo_cl3_d_ben_19363_WGS
PRJEB38173	ERR4189710	WGS	300	29704116600	SAMEA6815699	12323256557	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151479	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815699	ERP121562	missing	Apo_cl3_d_ben_19365_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543339	Midas cichlid - WGS data	SAMEA6815699	Apo_cl3_d_ben_19365_WGS
PRJEB38173	ERR4189711	WGS	300	20352955500	SAMEA6815700	8942634821	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151480	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815700	ERP121562	missing	Apo_cl4_d_ben_03960_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543340	Midas cichlid - WGS data	SAMEA6815700	Apo_cl4_d_ben_03960_WGS
PRJEB38173	ERR4189713	WGS	NA	NA	SAMEA6815702	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151482	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815702	ERP121562	missing	Apo_cl4_d_ben_07692_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543342	Midas cichlid - WGS data	SAMEA6815702	Apo_cl4_d_ben_07692_WGS
PRJEB38173	ERR4189714	WGS	300	26176528200	SAMEA6815703	11095479133	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151483	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815703	ERP121562	missing	Apo_cl4_d_ben_07693_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543343	Midas cichlid - WGS data	SAMEA6815703	Apo_cl4_d_ben_07693_WGS
PRJEB38173	ERR4189715	WGS	300	28611907800	SAMEA6815704	11148350850	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151484	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815704	ERP121562	missing	Apo_cl4_d_ben_07701_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543344	Midas cichlid - WGS data	SAMEA6815704	Apo_cl4_d_ben_07701_WGS
PRJEB38173	ERR4189716	WGS	NA	NA	SAMEA6815705	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151485	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815705	ERP121562	missing	Apo_cl4_d_ben_12443_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543345	Midas cichlid - WGS data	SAMEA6815705	Apo_cl4_d_ben_12443_WGS
PRJEB38173	ERR4189717	WGS	300	21398493300	SAMEA6815706	9963691111	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151486	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815706	ERP121562	missing	Apo_cl4_d_ben_12553_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543346	Midas cichlid - WGS data	SAMEA6815706	Apo_cl4_d_ben_12553_WGS
PRJEB38173	ERR4189718	WGS	300	19367753100	SAMEA6815707	9038034709	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151487	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815707	ERP121562	missing	Apo_cl4_d_ben_12554_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543347	Midas cichlid - WGS data	SAMEA6815707	Apo_cl4_d_ben_12554_WGS
PRJEB38173	ERR4189719	WGS	300	24240968700	SAMEA6815708	11190701463	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151488	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815708	ERP121562	missing	Apo_cl4_d_ben_12556_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543348	Midas cichlid - WGS data	SAMEA6815708	Apo_cl4_d_ben_12556_WGS
PRJEB38173	ERR4189720	WGS	300	21993595800	SAMEA6815709	10259403571	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151489	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815709	ERP121562	missing	Apo_cl4_d_ben_13504_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543349	Midas cichlid - WGS data	SAMEA6815709	Apo_cl4_d_ben_13504_WGS
PRJEB38173	ERR4189721	WGS	300	19189317300	SAMEA6815710	8988802444	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151490	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815710	ERP121562	missing	Apo_cl4_d_ben_13686_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543350	Midas cichlid - WGS data	SAMEA6815710	Apo_cl4_d_ben_13686_WGS
PRJEB38173	ERR4189722	WGS	300	21006102000	SAMEA6815711	10157814637	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151491	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815711	ERP121562	missing	Apo_cl4_d_ben_13715_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543351	Midas cichlid - WGS data	SAMEA6815711	Apo_cl4_d_ben_13715_WGS
PRJEB38173	ERR4189723	WGS	300	31626796500	SAMEA6815712	12092785942	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151492	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815712	ERP121562	missing	Apo_cl4_d_ben_18037_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543352	Midas cichlid - WGS data	SAMEA6815712	Apo_cl4_d_ben_18037_WGS
PRJEB38173	ERR4189724	WGS	300	30423320400	SAMEA6815713	12875444290	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151493	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815713	ERP121562	missing	Apo_cl4_d_ben_18442_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543353	Midas cichlid - WGS data	SAMEA6815713	Apo_cl4_d_ben_18442_WGS
PRJEB38173	ERR4189725	WGS	300	28426870800	SAMEA6815714	12031985738	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151494	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815714	ERP121562	missing	Apo_cl4_d_ben_18443_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543354	Midas cichlid - WGS data	SAMEA6815714	Apo_cl4_d_ben_18443_WGS
PRJEB38173	ERR4189726	WGS	300	31146639300	SAMEA6815715	11769022045	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151495	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815715	ERP121562	missing	Apo_cl4_d_ben_18444_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543355	Midas cichlid - WGS data	SAMEA6815715	Apo_cl4_d_ben_18444_WGS
PRJEB38173	ERR4189727	WGS	300	31985277900	SAMEA6815716	13555011719	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151496	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815716	ERP121562	missing	Apo_cl5_d_ben_02419_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543356	Midas cichlid - WGS data	SAMEA6815716	Apo_cl5_d_ben_02419_WGS
PRJEB38173	ERR4189729	WGS	300	33458300400	SAMEA6815718	12997793299	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151498	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815718	ERP121562	missing	Apo_cl5_d_ben_03120_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543358	Midas cichlid - WGS data	SAMEA6815718	Apo_cl5_d_ben_03120_WGS
PRJEB38173	ERR4189730	WGS	300	28177202700	SAMEA6815719	11746687457	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151499	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815719	ERP121562	missing	Apo_cl5_d_ben_03972_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543359	Midas cichlid - WGS data	SAMEA6815719	Apo_cl5_d_ben_03972_WGS
PRJEB38173	ERR4189731	WGS	NA	NA	SAMEA6815720	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151500	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815720	ERP121562	missing	Apo_cl5_d_ben_03975_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543360	Midas cichlid - WGS data	SAMEA6815720	Apo_cl5_d_ben_03975_WGS
PRJEB38173	ERR4189732	WGS	300	25950973200	SAMEA6815721	10067830782	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151501	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815721	ERP121562	missing	Apo_cl5_d_ben_07689_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543361	Midas cichlid - WGS data	SAMEA6815721	Apo_cl5_d_ben_07689_WGS
PRJEB38173	ERR4189733	WGS	300	21558307500	SAMEA6815722	10468202056	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151502	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815722	ERP121562	missing	Apo_cl5_d_ben_12413_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:31Z	public	ERS4543362	Midas cichlid - WGS data	SAMEA6815722	Apo_cl5_d_ben_12413_WGS
