BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	Ecotype	Biomaterial_provider	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	collected_by	lat_lon	Sample_Type	use_species
PRJNA668259	SRR12854944	WGS	302	1971136182	SAMN16492714	630429923	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321725	Illumina NovaSeq 6000	APM46	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM46	SRP287931	Model organism or animal	missing	not applicable	APM46	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854945	WGS	302	2560736218	SAMN16492550	816697184	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321724	Illumina NovaSeq 6000	AI122	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI122	SRP287931	Model organism or animal	missing	not applicable	AI122	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854946	WGS	302	2715022582	SAMN16492711	868936905	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321723	Illumina NovaSeq 6000	APM43	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM43	SRP287931	Model organism or animal	missing	not applicable	APM43	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854947	WGS	302	2868994866	SAMN16492718	917326977	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321722	Illumina NovaSeq 6000	APM4	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM4	SRP287931	Model organism or animal	missing	not applicable	APM4	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854948	WGS	302	3153631980	SAMN16492697	1005611537	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321721	Illumina NovaSeq 6000	APM30	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM30	SRP287931	Model organism or animal	missing	not applicable	APM30	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854949	WGS	302	2219353908	SAMN16492696	756020303	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321720	Illumina NovaSeq 6000	APM29	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM29	SRP287931	Model organism or animal	missing	not applicable	APM29	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854950	WGS	302	2871509922	SAMN16492596	925703292	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321719	Illumina NovaSeq 6000	ALI27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI27	SRP287931	Model organism or animal	missing	not applicable	ALI27	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854952	WGS	302	4535901986	SAMN16492431	1467483569	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321717	Illumina NovaSeq 6000	AAF35	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF35	SRP287931	Model organism or animal	missing	not applicable	AAF35	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854953	WGS	302	6339282906	SAMN16492412	2008405575	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321716	Illumina NovaSeq 6000	AAF16	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF16	SRP287931	Model organism or animal	missing	not applicable	AAF16	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854954	WGS	302	2771030596	SAMN16492603	891618318	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321715	Illumina NovaSeq 6000	ALI34	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI34	SRP287931	Model organism or animal	missing	not applicable	ALI34	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854955	WGS	302	3707741580	SAMN16492599	1186778405	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321714	Illumina NovaSeq 6000	ALI30	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI30	SRP287931	Model organism or animal	missing	not applicable	ALI30	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854956	WGS	302	3345636634	SAMN16492594	1075797351	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321713	Illumina NovaSeq 6000	ALI25	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI25	SRP287931	Model organism or animal	missing	not applicable	ALI25	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854957	WGS	302	4762652948	SAMN16492590	1542164007	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321712	Illumina NovaSeq 6000	ALI21	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI21	SRP287931	Model organism or animal	missing	not applicable	ALI21	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854958	WGS	302	623638758	SAMN16492570	202407387	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321711	Illumina NovaSeq 6000	AI142	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI142	SRP287931	Model organism or animal	missing	not applicable	AI142	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854959	WGS	302	1682839432	SAMN16492562	544273694	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321710	Illumina NovaSeq 6000	AI134	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI134	SRP287931	Model organism or animal	missing	not applicable	AI134	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854960	WGS	302	3080225746	SAMN16492556	999153508	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321709	Illumina NovaSeq 6000	AI128	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI128	SRP287931	Model organism or animal	missing	not applicable	AI128	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854961	WGS	302	3038486930	SAMN16492555	978518639	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321708	Illumina NovaSeq 6000	AI127	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI127	SRP287931	Model organism or animal	missing	not applicable	AI127	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854962	WGS	302	2545518740	SAMN16492679	806696432	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321707	Illumina NovaSeq 6000	APM12	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM12	SRP287931	Model organism or animal	missing	not applicable	APM12	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854963	WGS	302	1055834884	SAMN16492546	367942875	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321706	Illumina NovaSeq 6000	AI118	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI118	SRP287931	Model organism or animal	missing	not applicable	AI118	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854964	WGS	302	2776702156	SAMN16492542	901000156	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321705	Illumina NovaSeq 6000	AI114	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI114	SRP287931	Model organism or animal	missing	not applicable	AI114	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854965	WGS	302	3664593028	SAMN16492536	1169598695	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321704	Illumina NovaSeq 6000	AI108	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI108	SRP287931	Model organism or animal	missing	not applicable	AI108	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854966	WGS	302	3843090732	SAMN16492526	1243211873	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321703	Illumina NovaSeq 6000	AES5	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES5	SRP287931	Model organism or animal	missing	not applicable	AES5	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854973	WGS	302	3101208706	SAMN16492664	980171015	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321696	Illumina NovaSeq 6000	AMAR44	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR44	SRP287931	Model organism or animal	missing	not applicable	AMAR44	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854976	WGS	302	4726808568	SAMN16492450	1495114445	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321693	Illumina NovaSeq 6000	AAF6	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF6	SRP287931	Model organism or animal	missing	not applicable	AAF6	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854977	WGS	302	3551250314	SAMN16492448	1137557557	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321692	Illumina NovaSeq 6000	AAF50	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF50	SRP287931	Model organism or animal	missing	not applicable	AAF50	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854979	WGS	302	4259671948	SAMN16492415	1346389713	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321690	Illumina NovaSeq 6000	AAF19	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF19	SRP287931	Model organism or animal	missing	not applicable	AAF19	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854980	WGS	302	3695519036	SAMN16492408	1192409825	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321689	Illumina NovaSeq 6000	AAF12	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF12	SRP287931	Model organism or animal	missing	not applicable	AAF12	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854981	WGS	302	4365789614	SAMN16492407	1385802936	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321688	Illumina NovaSeq 6000	AAF11	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF11	SRP287931	Model organism or animal	missing	not applicable	AAF11	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854982	WGS	302	4900479708	SAMN16492896	1588681954	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321687	Illumina NovaSeq 6000	SMS6	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS6	SRP287931	Model organism or animal	missing	not applicable	SMS6	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854983	WGS	302	4809473518	SAMN16492895	1551725175	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321686	Illumina NovaSeq 6000	SMS5	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS5	SRP287931	Model organism or animal	missing	not applicable	SMS5	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854984	WGS	302	2693017050	SAMN16492662	852089673	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321685	Illumina NovaSeq 6000	AMAR42	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR42	SRP287931	Model organism or animal	missing	not applicable	AMAR42	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854985	WGS	302	2168001526	SAMN16492890	698554833	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321684	Illumina NovaSeq 6000	SMS47	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS47	SRP287931	Model organism or animal	missing	not applicable	SMS47	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854986	WGS	302	3645050608	SAMN16492695	1162820851	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321683	Illumina NovaSeq 6000	APM28	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM28	SRP287931	Model organism or animal	missing	not applicable	APM28	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854987	WGS	302	2708517200	SAMN16492685	861945869	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321682	Illumina NovaSeq 6000	APM18	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM18	SRP287931	Model organism or animal	missing	not applicable	APM18	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854989	WGS	302	3045750332	SAMN16492681	966536477	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321680	Illumina NovaSeq 6000	APM14	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM14	SRP287931	Model organism or animal	missing	not applicable	APM14	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854990	WGS	302	2070971342	SAMN16492666	654341205	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321679	Illumina NovaSeq 6000	AMAR46	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR46	SRP287931	Model organism or animal	missing	not applicable	AMAR46	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854991	WGS	302	2113866214	SAMN16492663	674282737	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321678	Illumina NovaSeq 6000	AMAR43	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR43	SRP287931	Model organism or animal	missing	not applicable	AMAR43	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854992	WGS	302	3600864384	SAMN16492549	1162009303	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321677	Illumina NovaSeq 6000	AI121	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI121	SRP287931	Model organism or animal	missing	not applicable	AI121	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854993	WGS	302	1596118018	SAMN16492657	505310196	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321676	Illumina NovaSeq 6000	AMAR38	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AMAR38	SRP287931	Model organism or animal	missing	not applicable	AMAR38	young	AMAR	Leif Andersson	NA	Morocco	Africa	Morocco:Oued Sebou	Hakan Wickstrom	34.274454 N 6.566088 W	tissue sample	1
PRJNA668259	SRR12854995	WGS	302	3786846252	SAMN16492624	1216145604	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321674	Illumina NovaSeq 6000	ALI7	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI7	SRP287931	Model organism or animal	missing	not applicable	ALI7	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854996	WGS	302	5119716004	SAMN16492619	1645296923	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321673	Illumina NovaSeq 6000	ALI49	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI49	SRP287931	Model organism or animal	missing	not applicable	ALI49	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854997	WGS	302	3923316126	SAMN16492616	1271521152	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321672	Illumina NovaSeq 6000	ALI46	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI46	SRP287931	Model organism or animal	missing	not applicable	ALI46	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854998	WGS	302	5682189494	SAMN16492611	1810536148	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321671	Illumina NovaSeq 6000	ALI41	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI41	SRP287931	Model organism or animal	missing	not applicable	ALI41	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12855000	WGS	302	4713780892	SAMN16492600	1524794981	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321669	Illumina NovaSeq 6000	ALI31	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI31	SRP287931	Model organism or animal	missing	not applicable	ALI31	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12855002	WGS	302	2139742782	SAMN16492577	679617519	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321667	Illumina NovaSeq 6000	AI149	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI149	SRP287931	Model organism or animal	missing	not applicable	AI149	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855003	WGS	302	2639396044	SAMN16492548	836623197	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321666	Illumina NovaSeq 6000	AI120	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI120	SRP287931	Model organism or animal	missing	not applicable	AI120	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855004	WGS	302	1942567586	SAMN16492567	661756289	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321665	Illumina NovaSeq 6000	AI139	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI139	SRP287931	Model organism or animal	missing	not applicable	AI139	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855005	WGS	302	2668529984	SAMN16492559	877055279	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321664	Illumina NovaSeq 6000	AI131	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI131	SRP287931	Model organism or animal	missing	not applicable	AI131	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855006	WGS	302	3719755744	SAMN16492551	1194711907	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321663	Illumina NovaSeq 6000	AI123	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI123	SRP287931	Model organism or animal	missing	not applicable	AI123	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12855007	WGS	302	6636251284	SAMN16492547	2133582719	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321662	Illumina NovaSeq 6000	AI119	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI119	SRP287931	Model organism or animal	missing	not applicable	AI119	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
