Run	Alias	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Description	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	Experiment	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	Sample_name	sex	SRA_accession	SRA Study	Title
ERR117159	COLL_2	OTHER	174	4840389420	PRJEB2984	SAMEA1570884	2704674210	UU-EBC	public	sra,fastq	ncbi,gs,ena,s3	ncbi.public,ena,s3.us-east-1,gs.US	adult	2012-11-29	2018-11-16	ERX093473	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-215	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117161	COLL_2	OTHER	174	5422424814	PRJEB2984	SAMEA1570884	3030987504	UU-EBC	public	sra,fastq	ena,gs,ncbi,s3	ena,gs.US,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX093475	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-215	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117173	COLL_2	OTHER	218	6104476112	PRJEB2984	SAMEA1570884	4148932640	UU-EBC	public	sra,fastq	ena,ncbi,gs,s3	ena,gs.US,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX093487	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-388	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117176	COLL_2	OTHER	70	2397714410	PRJEB2984	SAMEA1570884	1956730414	UU-EBC	public	sra,fastq	ena,s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX093490	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-4100	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117186	COLL_2	OTHER	218	5501316764	PRJEB2984	SAMEA1570884	3718798819	UU-EBC	public	sra,fastq	gs,ena,ncbi,s3	ncbi.public,s3.us-east-1,ena,gs.US	adult	2012-11-29	2018-11-16	ERX093500	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-527	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117187	COLL_2	OTHER	200	4017807800	PRJEB2984	SAMEA1570884	2633450999	UU-EBC	public	sra,fastq	gs,ena,ncbi,s3	ncbi.public,gs.US,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX093501	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_2_PE-527	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570884	ERS129494	male	ERS129494	ERP001377	COLL_2
ERR117193	COLL_31	OTHER	294	1902541032	PRJEB2984	SAMEA1570898	1377398268	UU-EBC	public	sra,fastq	ena,s3,gs,ncbi	s3.us-east-1,ena,ncbi.public,gs.US	adult	2012-11-29	2018-11-16	ERX093507	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_31_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570898	ERS129498	male	ERS129498	ERP001377	COLL_31
ERR117195	COLL_31	OTHER	280	7489287120	PRJEB2984	SAMEA1570898	4967313452	UU-EBC	public	fastq,sra	ncbi,gs,ena,s3	s3.us-east-1,gs.US,ena,ncbi.public	adult	2012-11-29	2018-11-16	ERX093509	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_31_PE-550	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570898	ERS129498	male	ERS129498	ERP001377	COLL_31
ERR117196	COLL_32	OTHER	294	2218005972	PRJEB2984	SAMEA1570868	1596028919	UU-EBC	public	sra,fastq	ena,ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX093510	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_32_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570868	ERS129499	male	ERS129499	ERP001377	COLL_32
ERR117199	COLL_32	OTHER	294	2304298206	PRJEB2984	SAMEA1570868	1664069186	UU-EBC	public	fastq,sra	ena,ncbi,gs,s3	ncbi.public,s3.us-east-1,gs.US,ena	adult	2012-11-29	2018-11-16	ERX093513	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_32_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570868	ERS129499	male	ERS129499	ERP001377	COLL_32
ERR117204	COLL_33	OTHER	294	2039409498	PRJEB2984	SAMEA1570869	1479628012	UU-EBC	public	fastq,sra	s3,ena,gs,ncbi	s3.us-east-1,ena,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX093518	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_33_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570869	ERS129500	male	ERS129500	ERP001377	COLL_33
ERR117206	COLL_34	OTHER	294	2201736894	PRJEB2984	SAMEA1570892	1582894507	UU-EBC	public	sra,fastq	s3,ena,ncbi,gs	gs.US,ena,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX093520	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_34_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570892	ERS129501	male	ERS129501	ERP001377	COLL_34
ERR117207	COLL_34	OTHER	294	2146468128	PRJEB2984	SAMEA1570892	1538754689	UU-EBC	public	fastq,sra	s3,ena,gs,ncbi	ncbi.public,gs.US,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093521	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_34_PE-550-2	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570892	ERS129501	male	ERS129501	ERP001377	COLL_34
ERR117212	COLL_3	OTHER	300	7089123600	PRJEB2984	SAMEA1570888	4661231223	UU-EBC	public	sra,fastq	ena,gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public,ena	adult	2012-11-29	2018-11-16	ERX093526	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_3_PE-550	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570888	ERS129495	male	ERS129495	ERP001377	COLL_3
ERR117213	COLL_4	OTHER	300	7937677800	PRJEB2984	SAMEA1570907	5235481476	UU-EBC	public	sra,fastq	ena,gs,s3,ncbi	s3.us-east-1,ena,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX093527	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_4_PE-550	PAIRED	unspecified	GENOMIC	Ficedula_albicollis	ILLUMINA	2012-11-29T00:00:00Z	SAMEA1570907	ERS129496	male	ERS129496	ERP001377	COLL_4
ERR117224	PIED_44	OTHER	200	4422203000	PRJEB2984	SAMEA1570879	3049247651	UU-EBC	public	sra,fastq	s3,ena,ncbi,gs	ncbi.public,ena,gs.US,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX093538	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_44_PE-550	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570879	ERS129511	male	ERS129511	ERP001377	PIED_44
ERR117225	PIED_45	OTHER	300	8317495800	PRJEB2984	SAMEA1570908	5731109027	UU-EBC	public	fastq,sra	ena,s3,ncbi,gs	gs.US,ena,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX093539	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina Genome Analyzer IIx	PIED_45_PE-550	PAIRED	unspecified	GENOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570908	ERS129512	male	ERS129512	ERP001377	PIED_45
ERR168689	COLL_E9	OTHER	202	591186128	PRJEB2984	SAMEA1570876	287836020	UU-EBC	public	fastq,sra	ncbi,ena,gs,s3	ena,gs.US,s3.us-east-1,ncbi.public	embryo	2012-11-29	2018-11-16	ERX144572	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_E9_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570876	ERS169259	female	ERS169259	ERP001377	COLL_E9
ERR168698	COLL_6	OTHER	200	482426000	PRJEB2984	SAMEA1570872	286310767	UU-EBC	public	fastq,sra	ncbi,gs,s3,ena	s3.us-east-1,ena,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX144581	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_6_ovary-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570872	ERS169247	female	ERS169247	ERP001377	COLL_6
ERR168712	COLL_7	OTHER	200	385963200	PRJEB2984	SAMEA1570900	224540246	UU-EBC	public	sra,fastq	ena,gs,s3,ncbi	ncbi.public,ena,s3.us-east-1,gs.US	adult	2012-11-29	2018-11-16	ERX144595	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_7_brain-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570900	ERS169248	female	ERS169248	ERP001377	COLL_7
ERR168716	PIED_11	OTHER	200	377195200	PRJEB2984	SAMEA1570878	215084000	UU-EBC	public	sra,fastq	ncbi,ena,s3,gs	gs.US,ncbi.public,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144599	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina Genome Analyzer IIx	PIED_11_brain-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570878	ERS129503	male	ERS129503	ERP001377	PIED_11
ERR168717	PIED_12	OTHER	200	356863000	PRJEB2984	SAMEA1570906	203316322	UU-EBC	public	fastq,sra	ena,s3,gs,ncbi	gs.US,s3.us-east-1,ena,ncbi.public	adult	2012-11-29	2018-11-16	ERX144600	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina Genome Analyzer IIx	PIED_12_brain-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570906	ERS129504	male	ERS129504	ERP001377	PIED_12
ERR168726	COLL_1	OTHER	200	511235800	PRJEB2984	SAMEA1570901	291058042	UU-EBC	public	fastq,sra	ena,ncbi,s3,gs	ena,gs.US,ncbi.public,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144609	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_1_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570901	ERS129493	male	ERS129493	ERP001377	COLL_1
ERR168728	COLL_3	OTHER	200	430512600	PRJEB2984	SAMEA1570888	246181044	UU-EBC	public	sra,fastq	ena,gs,ncbi,s3	ncbi.public,gs.US,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144611	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_3_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570888	ERS129495	male	ERS129495	ERP001377	COLL_3
ERR168730	COLL_5	OTHER	200	330698800	PRJEB2984	SAMEA1570881	190352306	UU-EBC	public	sra,fastq	ena,s3,gs,ncbi	ena,s3.us-east-1,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX144613	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina Genome Analyzer IIx	COLL_5_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570881	ERS129497	male	ERS129497	ERP001377	COLL_5
ERR168731	COLL_6	OTHER	200	384325000	PRJEB2984	SAMEA1570872	221003503	UU-EBC	public	sra,fastq	s3,ncbi,ena,gs	ena,ncbi.public,s3.us-east-1,gs.US	adult	2012-11-29	2018-11-16	ERX144614	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_6_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570872	ERS169247	female	ERS169247	ERP001377	COLL_6
ERR168732	COLL_7	OTHER	200	420807000	PRJEB2984	SAMEA1570900	241169477	UU-EBC	public	sra,fastq	s3,gs,ncbi,ena	ena,ncbi.public,gs.US,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144615	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_7_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570900	ERS169248	female	ERS169248	ERP001377	COLL_7
ERR168735	COLL_10	OTHER	200	386629200	PRJEB2984	SAMEA1570874	221210465	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX144618	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina Genome Analyzer IIx	COLL_10_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570874	ERS169251	female	ERS169251	ERP001377	COLL_10
ERR168739	PIED_14	OTHER	200	424161800	PRJEB2984	SAMEA1570905	248749230	UU-EBC	public	fastq,sra	gs,ncbi,s3,ena	gs.US,ncbi.public,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX144622	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina Genome Analyzer IIx	PIED_14_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570905	ERS129506	male	ERS129506	ERP001377	PIED_14
ERR168740	PIED_15	OTHER	200	424445600	PRJEB2984	SAMEA1570873	248102467	UU-EBC	public	fastq,sra	gs,ncbi,ena,s3	ena,gs.US,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX144623	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina Genome Analyzer IIx	PIED_15_liver-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570873	ERS129507	male	ERS129507	ERP001377	PIED_15
ERR168747	PIED_E13	OTHER	200	589472200	PRJEB2984	SAMEA1570891	349661938	UU-EBC	public	sra,fastq	gs,s3,ena,ncbi	ncbi.public,gs.US,ena,s3.us-east-1	embryo	2012-11-29	2018-11-16	ERX144630	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_E13_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570891	ERS169266	female	ERS169266	ERP001377	PIED_E13
ERR168749	PIED_E15	OTHER	200	615785400	PRJEB2984	SAMEA1570880	360432113	UU-EBC	public	fastq,sra	ena,gs,ncbi,s3	s3.us-east-1,gs.US,ena,ncbi.public	embryo	2012-11-29	2018-11-16	ERX144632	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina Genome Analyzer IIx	PIED_E15_embryo-150	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570880	ERS169268	female	ERS169268	ERP001377	PIED_E15
ERR168758	COLL_5	OTHER	200	894294600	PRJEB2984	SAMEA1570881	560124802	UU-EBC	public	sra,fastq	s3,ncbi,ena,gs	gs.US,s3.us-east-1,ncbi.public,ena	adult	2012-11-29	2018-11-16	ERX144641	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina HiSeq 2000	COLL_5_kidney-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570881	ERS129497	male	ERS129497	ERP001377	COLL_5
ERR168761	COLL_8	OTHER	200	731563000	PRJEB2984	SAMEA1570877	459648969	UU-EBC	public	fastq,sra	s3,ena,ncbi,gs	ncbi.public,gs.US,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX144644	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_8_kidney-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570877	ERS169249	female	ERS169249	ERP001377	COLL_8
ERR168766	COLL_3	OTHER	200	720177600	PRJEB2984	SAMEA1570888	451331944	UU-EBC	public	fastq,sra	s3,ena,gs,ncbi	s3.us-east-1,ncbi.public,ena,gs.US	adult	2012-11-29	2018-11-16	ERX144649	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina HiSeq 2000	COLL_3_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570888	ERS129495	male	ERS129495	ERP001377	COLL_3
ERR168770	PIED_13	OTHER	200	770135600	PRJEB2984	SAMEA1570866	484136953	UU-EBC	public	sra,fastq	ena,gs,s3,ncbi	gs.US,ncbi.public,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144653	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_13_kidney-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570866	ERS129505	male	ERS129505	ERP001377	PIED_13
ERR168771	PIED_14	OTHER	200	750958200	PRJEB2984	SAMEA1570905	473820420	UU-EBC	public	sra,fastq	ncbi,s3,ena,gs	s3.us-east-1,ena,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX144654	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_14_kidney-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570905	ERS129506	male	ERS129506	ERP001377	PIED_14
ERR168772	PIED_15	OTHER	200	726429800	PRJEB2984	SAMEA1570873	457410841	UU-EBC	public	sra,fastq	ncbi,gs,ena,s3	ncbi.public,gs.US,ena,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144655	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_15_kidney-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570873	ERS129507	male	ERS129507	ERP001377	PIED_15
ERR168778	COLL_1	OTHER	200	928485200	PRJEB2984	SAMEA1570901	587987773	UU-EBC	public	sra,fastq	ncbi,gs,s3,ena	gs.US,ncbi.public,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX144661	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-08T15:45:54Z	public	Illumina HiSeq 2000	COLL_1_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570901	ERS129493	male	ERS129493	ERP001377	COLL_1
ERR168787	COLL_10	OTHER	200	765094200	PRJEB2984	SAMEA1570874	484570535	UU-EBC	public	fastq,sra	ena,s3,ncbi,gs	s3.us-east-1,ena,gs.US,ncbi.public	adult	2012-11-29	2018-11-16	ERX144670	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_10_skin-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570874	ERS169251	female	ERS169251	ERP001377	COLL_10
ERR168809	COLL_8	OTHER	200	576082000	PRJEB2984	SAMEA1570877	354886650	UU-EBC	public	sra,fastq	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	adult	2012-11-29	2018-11-16	ERX144692	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-08T15:56:23Z	public	Illumina HiSeq 2000	COLL_8_lung-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_albicollis	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570877	ERS169249	female	ERS169249	ERP001377	COLL_8
ERR168824	PIED_14	OTHER	200	851071800	PRJEB2984	SAMEA1570905	536758137	UU-EBC	public	fastq,sra	s3,gs,ena,ncbi	gs.US,ena,s3.us-east-1,ncbi.public	adult	2012-11-29	2018-11-16	ERX144707	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:21Z	public	Illumina HiSeq 2000	PIED_14_testis-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570905	ERS129506	male	ERS129506	ERP001377	PIED_14
ERR168827	PIED_12	OTHER	200	592237600	PRJEB2984	SAMEA1570906	370969925	UU-EBC	public	sra,fastq	gs,ncbi,s3,ena	gs.US,s3.us-east-1,ena,ncbi.public	adult	2012-11-29	2018-11-16	ERX144710	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:43Z	2018-03-09T09:57:20Z	public	Illumina HiSeq 2000	PIED_12_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570906	ERS129504	male	ERS129504	ERP001377	PIED_12
ERR168832	PIED_17	OTHER	200	918159000	PRJEB2984	SAMEA1570865	575132145	UU-EBC	public	sra,fastq	ena,ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1,ena	adult	2012-11-29	2018-11-16	ERX144715	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_17_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570865	ERS169261	female	ERS169261	ERP001377	PIED_17
ERR168833	PIED_18	OTHER	200	530800400	PRJEB2984	SAMEA1570887	333442542	UU-EBC	public	sra,fastq	s3,ncbi,gs,ena	s3.us-east-1,gs.US,ena,ncbi.public	adult	2012-11-29	2018-11-16	ERX144716	UU-EBC	Evolutionary Biology Center\, Uppsala University	2012-11-29T17:01:47Z	2018-03-09T10:01:36Z	public	Illumina HiSeq 2000	PIED_18_muscle-200	PAIRED	unspecified	TRANSCRIPTOMIC	Ficedula_hypoleuca	ILLUMINA	2012-11-30T00:00:00Z	SAMEA1570887	ERS169262	female	ERS169262	ERP001377	PIED_18
