BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	lat_lon	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	geographic_location_(country_and/or_sea)	tissue_type	geographic_location_(region_and_locality)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	Description	ENA_CHECKLIST
PRJEB27858	ERR2751119	WGS	300	21351610500	SAMEA4799772	9245578010	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764173	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799772	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619690	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619690	hamlert_reseq_sample_091	20564	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751121	WGS	300	20571797100	SAMEA4799774	9043564988	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764175	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799774	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619692	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619692	hamlert_reseq_sample_093	20566	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751123	WGS	300	23219465100	SAMEA4799776	10201476536	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764177	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799776	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619694	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619694	hamlert_reseq_sample_095	20568	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751124	WGS	300	19677201300	SAMEA4799777	8600242765	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764178	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799777	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619695	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619695	hamlert_reseq_sample_096	20571	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751125	WGS	300	17642505600	SAMEA4799778	7974043885	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764179	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799778	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619696	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619696	hamlert_reseq_sample_097	20572	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751126	WGS	300	17255518200	SAMEA4799694	7643301779	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764180	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799694	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619612	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619612	hamlert_reseq_sample_013	20599	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751127	WGS	300	18172697100	SAMEA4799695	8138461560	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764181	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799695	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619613	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619613	hamlert_reseq_sample_014	20600	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751128	WGS	300	16507762500	SAMEA4799696	7331754075	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764182	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799696	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619614	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619614	hamlert_reseq_sample_015	20601	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751129	WGS	300	16411504500	SAMEA4799697	7285843226	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764183	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799697	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619615	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619615	hamlert_reseq_sample_016	20602	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751130	WGS	300	18822581100	SAMEA4799698	8425448980	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764184	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799698	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619616	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619616	hamlert_reseq_sample_017	20603	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751131	WGS	300	14460262200	SAMEA4799699	6502065736	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764185	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799699	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619617	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619617	hamlert_reseq_sample_018	20604	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751132	WGS	300	16375326000	SAMEA4799700	7261945051	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764186	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799700	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619618	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619618	hamlert_reseq_sample_019	20605	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751133	WGS	300	16041815400	SAMEA4799701	7120337802	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764187	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799701	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619619	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619619	hamlert_reseq_sample_020	20606	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751134	WGS	300	18382394700	SAMEA4799702	8248850274	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764188	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799702	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619620	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619620	hamlert_reseq_sample_021	20607	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751135	WGS	300	17687033700	SAMEA4799703	7693598896	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764189	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799703	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619621	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619621	hamlert_reseq_sample_022	20608	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751136	WGS	300	18640530000	SAMEA4799704	8209058642	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764190	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799704	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619622	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619622	hamlert_reseq_sample_023	20609	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751137	WGS	300	16058716500	SAMEA4799705	7054807949	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764191	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_nigricans	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799705	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619623	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:49Z	public	ERS2619623	hamlert_reseq_sample_024	20610	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751138	WGS	300	15890820000	SAMEA4799739	7039356939	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764192	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799739	ERP109991	missing	2006-06-05	Honduras	North America	15.9558 N 83.2931 E	ERS2619657	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619657	hamlert_reseq_sample_058	20625	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751139	WGS	300	20276807100	SAMEA4799740	8891755610	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764193	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799740	ERP109991	missing	2006-06-05	Honduras	North America	15.9558 N 83.2931 E	ERS2619658	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619658	hamlert_reseq_sample_059	20633	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751140	WGS	300	19501710300	SAMEA4799741	8408747764	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764194	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799741	ERP109991	missing	2006-06-05	Honduras	North America	15.9558 N 83.2931 E	ERS2619659	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619659	hamlert_reseq_sample_060	20635	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751141	WGS	300	15911077500	SAMEA4799742	6890733308	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764195	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799742	ERP109991	missing	2006-06-05	Honduras	North America	15.9558 N 83.2931 E	ERS2619660	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619660	hamlert_reseq_sample_061	20638	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751106	WGS	300	17483662800	SAMEA4799767	7658230106	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764160	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799767	ERP109991	missing	2005-08-12	Belize	North America	16.8936 N 88.1226 E	ERS2619685	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619685	hamlert_reseq_sample_086	20149	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751099	WGS	300	17114346600	SAMEA4799760	7538954900	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764153	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799760	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619678	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619678	hamlert_reseq_sample_079	18276	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751116	WGS	300	17791675500	SAMEA4799769	7661451384	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764170	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799769	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619687	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619687	hamlert_reseq_sample_088	20561	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751111	WGS	300	17139528000	SAMEA4799735	7460583164	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764165	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799735	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619653	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619653	hamlert_reseq_sample_054	20555	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751080	WGS	300	13570845300	SAMEA4799721	5895763599	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	sra,fastq	ncbi,ena,gs,s3	gs.US,s3.us-east-1,ncbi.public,ena	ERX2764134	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799721	ERP109991	missing	2004-07-26	Belize	North America	16.8058 N 88.0792 E	ERS2619639	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619639	hamlert_reseq_sample_040	18161	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751091	WGS	300	17119302300	SAMEA4799728	7431134319	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	sra,fastq	ncbi,s3,gs,ena	ena,gs.US,s3.us-east-1,ncbi.public	ERX2764145	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799728	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619646	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619646	hamlert_reseq_sample_047	18178	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751122	WGS	300	20540502600	SAMEA4799775	9007979898	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1,ena	ERX2764176	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799775	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619693	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619693	hamlert_reseq_sample_094	20567	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751120	WGS	300	20143604100	SAMEA4799773	8816569013	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	gs,ncbi,ena,s3	ena,gs.US,s3.us-east-1,ncbi.public	ERX2764174	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_unicolor	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799773	ERP109991	missing	2006-06-04	Honduras	North America	15.9558 N 83.2931 E	ERS2619691	2018-12-11	2018-11-16	Honduras	gill	Cayos Becerros	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:51Z	public	ERS2619691	hamlert_reseq_sample_092	20565	reef fish (hamlet) sample\, part of speciation study	ERC000011
PRJEB27858	ERR2751087	WGS	300	17481761100	SAMEA4799724	7598783988	GEOMAR HELMHOLTZ CENTRE FOR OCEAN RESEARCH KIEL	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2764141	Illumina HiSeq 4000	unspecified	PAIRED	PCR	GENOMIC	Hypoplectrus_puella	ILLUMINA	2019-01-02T00:00:00Z	SAMEA4799724	ERP109991	missing	2004-07-25	Belize	North America	16.7653 N 88.1442 E	ERS2619642	2018-12-11	2018-11-16	Belize	gill	Carrie Bow Cay	GEOMAR Helmholtz Centre for Ocean Research Kiel	GEOMAR Helmholtz Centre for Ocean Research Kiel	2018-12-11T17:02:44Z	2018-07-20T14:46:50Z	public	ERS2619642	hamlert_reseq_sample_043	18172	reef fish (hamlet) sample\, part of speciation study	ERC000011
