Sample,Total_Reads,Percent_mapped,Num_duplicates,Percent_properly_paired,Fraction_reads_pass_filter,NumReadsPassingFilters,File
SAMN18196813 , 45495157 , 98.87 , 8008832 , 97.53 , 0.9972162809645805 , 45287646,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196812 , 48264196 , 98.83 , 8538618 , 97.51 , 0.9974964050939616 , 48051726,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196810 , 48548494 , 99.08 , 8510693 , 97.89 , 0.9973394608956256 , 48334922,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196809 , 62642850 , 98.98 , 11909548 , 97.79 , 0.9976479051768448 , 62371688,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196806 , 44186285 , 98.99 , 7517874 , 97.64 , 0.9974164322600367 , 43983232,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196796 , 56894401 , 98.85 , 11367412 , 97.47 , 0.9973060580130493 , 56633692,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196795 , 52587561 , 99.01 , 10231925 , 97.63 , 0.99724065945769 , 52325724,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196763 , 57911198 , 98.96 , 11595515 , 97.68 , 0.9973572269584999 , 57638084,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196760 , 51032461 , 98.94 , 9718861 , 97.66 , 0.9973696578760414 , 50790226,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196759 , 39495306 , 98.91 , 7000307 , 97.43 , 0.9971904174945739 , 39307918,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196794 , 56762603 , 99.02 , 10771732 , 97.75 , 0.9974198085041598 , 56499252,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196793 , 45386342 , 98.76 , 8400937 , 97.24 , 0.9970760973742236 , 45160458,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196792 , 60697241 , 98.99 , 12513838 , 97.55 , 0.9974481003107916 , 60412084,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196791 , 56748695 , 98.97 , 11843442 , 97.59 , 0.9974048573370873 , 56478068,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196790 , 58037148 , 98.86 , 11518297 , 97.52 , 0.9976060658993396 , 57773566,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196789 , 50907862 , 98.84 , 10631398 , 97.38 , 0.9974706955972901 , 50675982,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196788 , 51655746 , 98.84 , 9566898 , 97.46 , 0.9974579757504449 , 51421568,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196787 , 57604904 , 98.94 , 12227684 , 97.49 , 0.9973845516970594 , 57327388,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196786 , 48711426 , 98.96 , 9561936 , 97.56 , 0.997115551661289 , 48464590,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196785 , 52617600 , 98.86 , 10270871 , 97.45 , 0.9973862314811722 , 52371612,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196784 , 27371094 , 98.93 , 4508885 , 97.41 , 0.9971773607272225 , 27241294,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196757 , 45928144 , 98.87 , 8024825 , 97.56 , 0.9972888765753404 , 45715024,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196783 , 56679981 , 98.91 , 11328638 , 97.43 , 0.9973726977822756 , 56412078,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196782 , 49155012 , 99.01 , 9790557 , 97.57 , 0.9975746722885581 , 48922678,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196781 , 79918712 , 98.94 , 20072342 , 97.43 , 0.9972229183950128 , 79532026,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196780 , 52153151 , 98.96 , 9899279 , 97.51 , 0.9975030226507234 , 51913772,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196779 , 49936025 , 98.84 , 9071618 , 97.49 , 0.9974551558870034 , 49704922,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196778 , 39630867 , 98.87 , 6957666 , 97.43 , 0.997241024089067 , 39450462,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196777 , 43540599 , 98.86 , 7981745 , 97.37 , 0.9972182004619794 , 43333006,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196776 , 36639110 , 98.80 , 6216500 , 97.37 , 0.9969925246176148 , 36466854,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196775 , 40659222 , 98.95 , 7107400 , 97.71 , 0.9974057906867989 , 40476644,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196774 , 62421584 , 98.99 , 13527098 , 97.65 , 0.9974228776416973 , 62119814,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196756 , 50103221 , 98.88 , 9069197 , 97.52 , 0.9974595534376277 , 49867352,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196773 , 51437655 , 98.98 , 9540938 , 97.77 , 0.9974343859852589 , 51189378,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196772 , 52092772 , 98.98 , 10468571 , 97.75 , 0.997395618921014 , 51847792,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196771 , 56488376 , 98.99 , 11058334 , 97.60 , 0.9972977976302104 , 56220944,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196770 , 49974474 , 98.90 , 9152927 , 97.55 , 0.9972910924197624 , 49741084,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196769 , 58304152 , 98.91 , 11545363 , 97.61 , 0.99742279959873 , 58019408,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196768 , 47520374 , 98.74 , 8876676 , 97.25 , 0.9972725319199072 , 47299974,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196766 , 50648130 , 98.82 , 9430906 , 97.38 , 0.9973281039168475 , 50411820,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196765 , 53070505 , 98.89 , 10321792 , 97.49 , 0.9973467218022309 , 52825642,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196764 , 49256964 , 98.98 , 9370909 , 97.63 , 0.9971683524781981 , 49022278,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196755 , 46051735 , 98.96 , 8185317 , 97.57 , 0.9972727771972285 , 45834964,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196754 , 53606211 , 99.03 , 9952056 , 97.66 , 0.9974011335002707 , 53359672,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196804 , 51503690 , 98.88 , 10098976 , 97.35 , 0.9973883589200174 , 51263336,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196800 , 59071502 , 98.91 , 11426005 , 97.56 , 0.9973545777719395 , 58795696,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196798 , 59933093 , 98.83 , 11715328 , 97.49 , 0.9973755936495572 , 59656932,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196797 , 56882065 , 98.92 , 11963774 , 97.54 , 0.9972940244569737 , 56613348,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196811 , 41833552 , 98.86 , 7224719 , 97.56 , 0.9974316120734157 , 41649684,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196808 , 66329210 , 99.06 , 12903837 , 97.86 , 0.9977135876020938 , 66035330,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196807 , 46327777 , 98.97 , 8584909 , 97.57 , 0.997291387362752 , 46110244,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196805 , 22413762 , 98.86 , 3090707 , 97.45 , 0.9971349176580466 , 22309426,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196762 , 57823063 , 98.93 , 11595244 , 97.49 , 0.9971545732506248 , 57542434,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196761 , 61789205 , 99.01 , 12241039 , 97.67 , 0.9974963099075609 , 61502622,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196758 , 38177692 , 98.87 , 6716081 , 97.35 , 0.9969886804935415 , 37988158,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196767 , 55963497 , 98.97 , 10928837 , 97.51 , 0.9973742852861706 , 55699492,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196681 , 50115261 , 98.70 , 9910427 , 97.13 , 0.9971880783190389 , 49872850,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196680 , 64043978 , 98.81 , 13141107 , 97.42 , 0.9974732614111956 , 63745412,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196710 , 45929272 , 98.86 , 7896635 , 97.34 , 0.9973765030355906 , 45713998,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196707 , 59043465 , 98.99 , 11705250 , 97.73 , 0.997486685042958 , 58759010,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196705 , 55484740 , 98.98 , 10382723 , 97.61 , 0.9975125402505377 , 55228000,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196703 , 50898213 , 98.83 , 9215188 , 97.43 , 0.997508010038048 , 50666566,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196702 , 46645272 , 98.81 , 8102846 , 97.37 , 0.9973690369122368 , 46427782,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196697 , 46608614 , 98.94 , 8666225 , 97.56 , 0.9973104035560129 , 46380038,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196694 , 43670752 , 98.96 , 7974909 , 97.46 , 0.9971866951928096 , 43463130,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196693 , 58405712 , 98.84 , 11599468 , 97.39 , 0.9971926932267149 , 58120710,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196674 , 59462232 , 98.84 , 12267835 , 97.43 , 0.9972179561257745 , 59176174,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196691 , 57824210 , 98.97 , 11320315 , 97.73 , 0.9975707366252742 , 57563734,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196688 , 47420134 , 98.99 , 8214540 , 97.70 , 0.9976549868180196 , 47201366,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196685 , 60136226 , 98.89 , 11970250 , 97.60 , 0.9974827664988511 , 59848962,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196720 , 56790497 , 98.89 , 11473164 , 97.38 , 0.997311252092015 , 56517872,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196719 , 47125854 , 98.73 , 9079774 , 97.22 , 0.9972418771715854 , 46907330,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196751 , 12476827 , 99.01 , 1627464 , 97.71 , 0.9970784665211095 , 12410524,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196750 , 37387306 , 98.90 , 6416521 , 97.54 , 0.9973528930513804 , 37218184,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196749 , 31270875 , 98.83 , 5261458 , 97.27 , 0.996907484652292 , 31113030,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196747 , 40702758 , 98.99 , 7012021 , 97.69 , 0.9973606057934038 , 40515738,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196743 , 42115041 , 98.97 , 7616488 , 97.56 , 0.9971093354383106 , 41917256,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196716 , 48986099 , 98.85 , 9076634 , 97.32 , 0.9972290683475199 , 48747026,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196741 , 43107619 , 98.84 , 7628810 , 97.47 , 0.9972784959627832 , 42912044,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196737 , 42004899 , 98.93 , 7089225 , 97.56 , 0.9973177876611554 , 41813384,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196736 , 40519893 , 98.82 , 6930644 , 97.49 , 0.9971840688751001 , 40333116,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196735 , 52225189 , 99.05 , 9512861 , 97.92 , 0.9975333132968756 , 51996406,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196732 , 42286209 , 98.94 , 7237045 , 97.67 , 0.9974085587273063 , 42093404,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196730 , 40133341 , 98.98 , 7371370 , 97.55 , 0.997300926070182 , 39944152,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196729 , 43456928 , 98.90 , 7371893 , 97.60 , 0.9973534155956892 , 43259602,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMN18196714 , 62456232 , 98.87 , 12884810 , 97.50 , 0.9975298946885018 , 62176174,sumstats/Hirundo_rustica_bam_sumstats.txt
SAMEA4799792 , 129371445 , 98.97 ,1890026.0, 92.85 , 0.5026738114130818 , 62506840,sumstats/Hypoplectrus_gummigutta_GCA_900610375.1_bam_sumstats.txt
SAMEA4799712 , 108163240 , 99.47 ,15342492.000000002, 96.33 , 0.9824973747238488 , 106066744,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799711 , 128759935 , 99.66 ,23243850.0, 96.6 , 0.9794993401428072 , 126264008,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799713 , 87142355 , 99.67 ,16511615.0, 96.48 , 0.46112586603720584 , 40320024,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799708 , 104613347 , 99.71 ,24941645.0, 96.69 , 0.9766709766280014 , 102632196,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799709 , 106383960 , 99.71 ,26518087.0, 96.31 , 0.9756198666261126 , 104389234,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799707 , 106235524 , 99.65 ,28359811.999999996, 96.2 , 0.9737163097020298 , 104253704,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799717 , 96662307 , 99.72 ,21812966.0, 96.7 , 0.9778395462403026 , 94790160,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799718 , 102564368 , 99.64 ,12260727.0, 96.29 , 0.9799873866424321 , 100589400,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799715 , 107134257 , 99.68 ,15657587.000000002, 96.39 , 0.9784543372099168 , 105096160,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799710 , 38595523 , 99.65 ,355898.0, 96.46 , 2.4274133936189737e-05 , 996,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799716 , 127800027 , 99.59 ,18103079.0, 96.65 , 0.9756770689996611 , 125416918,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799714 , 98129086 , 99.63 ,15081667.000000002, 96.4 , 0.9768568195924743 , 96289904,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799706 , 251218926 , 99.05 ,5202761.0, 93.4 , 0.4959424450343482 , 119909864,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799682 , 105901726 , 99.77 ,14041093.0, 96.88 , 0.9464169681497675 , 104114318,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799683 , 111353629 , 99.4 ,14030857.0, 96.82 , 0.9562447682392627 , 109542738,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799684 , 92451033 , 99.75 ,8815924.0, 97.09 , 0.9249214151193256 , 90916906,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799685 , 123052749 , 98.61 ,13886361.0, 96.14 , 0.950239324550654 , 121026154,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799686 , 108647628 , 99.34 ,13586328.0, 96.85 , 0.956430491957775 , 106811816,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799687 , 99533165 , 99.76 ,12177272.0, 97.22 , 0.9471053785161708 , 97881924,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799688 , 103206452 , 99.47 ,12223176.0, 96.48 , 0.9437922129929129 , 101549962,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799689 , 87019242 , 99.78 ,9363982.0, 96.74 , 0.9395795374961715 , 85455240,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799690 , 103678337 , 99.74 ,12157292.0, 97.06 , 0.9368061384809856 , 101919940,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799691 , 118420769 , 99.81 ,12493159.0, 97.64 , 0.9470487248779415 , 116571504,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799692 , 119000865 , 99.75 ,16016294.999999998, 96.97 , 0.9471655475654259 , 116941370,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799693 , 130081854 , 99.63 ,19173209.0, 96.97 , 0.9558413835908828 , 127933594,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799694 , 111482798 , 99.42 ,13128380.0, 96.9 , 0.9540704317996083 , 109753198,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799695 , 116802819 , 99.78 ,12608046.0, 97.12 , 0.9488589616122529 , 114955510,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799696 , 106528578 , 99.44 ,12636746.0, 96.65 , 0.9521294118448821 , 104783508,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799697 , 106095409 , 98.62 ,11420020.0, 95.74 , 0.9541878198918325 , 104397718,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799698 , 120348637 , 99.79 ,14651662.0, 97.2 , 0.9438540604827039 , 118438464,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799699 , 92127160 , 99.58 ,9754554.0, 96.61 , 0.9404843364458495 , 90664334,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799700 , 105474222 , 99.44 ,11599302.0, 96.61 , 0.9505171805434591 , 103766858,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799701 , 103552867 , 98.98 ,11115003.0, 96.26 , 0.9528615695203674 , 101904196,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799702 , 118018432 , 99.23 ,12248450.0, 96.5 , 0.9476130169264617 , 116129310,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799703 , 115214419 , 98.97 ,13191658.0, 96.3 , 0.9619954645079916 , 113432308,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799704 , 120713479 , 99.78 ,14621839.0, 97.11 , 0.9554954928856637 , 118739616,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799705 , 104259466 , 99.79 ,11436321.0, 97.31 , 0.9586561914832982 , 102631920,sumstats/Hypoplectrus_nigricans_GCA_900610375.1_bam_sumstats.txt
SAMEA4799755 , 1901520224 , 97.59 ,291615043.0, 93.72 , 0.05953256521549574 , 120488272,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799754 , 94099659 , 99.55 ,16271946.0, 96.39 , 0.9789739072380083 , 92279966,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799747 , 108023775 , 99.26 ,18467257.0, 95.65 , 0.9766983305404848 , 105990164,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799753 , 97720766 , 98.5 ,16298135.999999998, 95.47 , 0.9799686489314591 , 95854234,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799746 , 112534932 , 99.36 ,24853099.0, 95.83 , 0.9744368416734832 , 110416432,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799750 , 101098768 , 99.68 ,12371014.0, 96.23 , 0.9763020809032387 , 99183204,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799745 , 111551892 , 98.85 ,14992368.999999998, 94.99 , 0.9770355306730758 , 109450930,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799749 , 92772480 , 99.64 ,12960174.0, 95.77 , 0.9613762982013105 , 90992042,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799748 , 113729618 , 99.61 ,15752408.0, 96.08 , 0.4911711116546296 , 56213406,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799744 , 113863041 , 98.71 ,17576076.0, 95.13 , 0.9770395644906112 , 111756738,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799752 , 111859244 , 99.68 ,17436910.0, 96.7 , 0.9766256759228548 , 109808156,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799751 , 122899702 , 99.6 ,17434048.0, 96.48 , 0.9738161399464492 , 120661240,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799743 , 96515786 , 99.14 ,13591380.0, 95.48 , 0.9694280135017198 , 94715556,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799719 , 112419626 , 99.78 ,17032469.0, 97.2 , 0.9603670137748122 , 110564396,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799720 , 118446566 , 99.52 ,17980686.0, 97.01 , 0.956801558172547 , 116512998,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799722 , 118890581 , 99.08 ,18366612.0, 96.42 , 0.9672831421983166 , 116906626,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799723 , 93369378 , 99.28 ,13341560.0, 96.81 , 0.9533305355827326 , 91870456,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799725 , 121076257 , 99.77 ,20241606.0, 97.2 , 0.9608101973133514 , 119008134,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799726 , 108694232 , 99.76 ,18152659.0, 97.22 , 0.9647684238880703 , 106918450,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799727 , 142155083 , 99.8 ,22725298.0, 97.27 , 0.9647629727755415 , 139813998,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799729 , 104331230 , 99.76 ,15184570.0, 97.06 , 0.949062059840803 , 102609868,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799730 , 101556201 , 99.59 ,13667756.0, 97.12 , 0.9512506178301691 , 99847184,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799731 , 109542981 , 99.12 ,15125067.0, 96.33 , 0.9542998996202373 , 107806292,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799732 , 118197725 , 99.79 ,17359658.0, 97.07 , 0.962960266300051 , 116280160,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799733 , 128791438 , 98.95 ,19012401.0, 96.22 , 0.9610197431382125 , 126678776,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799734 , 104682266 , 99.53 ,15109931.000000002, 96.75 , 0.9530974702560926 , 102920684,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799736 , 142331771 , 99.76 ,22381399.0, 97.37 , 0.9614045593367638 , 140095334,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799737 , 123189302 , 99.79 ,19020010.0, 97.07 , 0.9544816020852123 , 121162242,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799738 , 119496366 , 99.75 ,15469635.0, 96.17 , 0.930629262152062 , 117577002,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799739 , 102108928 , 99.75 ,13759257.0, 97.01 , 0.9483186519009088 , 100463740,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799740 , 130847317 , 99.78 ,18398143.0, 97.13 , 0.9520173568155117 , 128692482,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799741 , 127126482 , 99.68 ,19868201.0, 97.37 , 0.9617353253370808 , 125036558,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799742 , 103469192 , 99.6 ,14619722.999999998, 97.15 , 0.9599401926110912 , 101824552,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799735 , 111334452 , 99.73 ,16020697.0, 97.22 , 0.958589968171819 , 109531864,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799721 , 88439137 , 98.78 ,12342193.0, 96.33 , 0.9611542768083872 , 86957840,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799728 , 111828419 , 99.63 ,17289702.0, 96.95 , 0.9638286193474135 , 110000490,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799724 , 113846259 , 99.1 ,17244276.0, 96.43 , 0.9608508893305949 , 111982438,sumstats/Hypoplectrus_puella_GCA_900610375.1_bam_sumstats.txt
SAMEA4799785 , 97197671 , 99.27 ,11713330.0, 95.96 , 0.980447148003966 , 95307124,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799787 , 135503843 , 99.3 ,27080182.0, 96.22 , 0.9799385229094263 , 132880724,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799788 , 84439975 , 99.33 ,14101628.0, 95.88 , 0.9784502926574652 , 82810256,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799781 , 102932446 , 99.22 ,18783327.0, 95.81 , 0.9785359343302352 , 100948912,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799790 , 95727255 , 99.36 ,22032733.0, 96.11 , 0.9754536651910795 , 93883492,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799783 , 107425822 , 99.15 ,25425407.0, 96.12 , 0.9751845822777956 , 105397936,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799782 , 113874005 , 99.18 ,14662810.0, 95.51 , 0.9775292722402474 , 111659896,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
SAMEA4799791 , 109893185 , 99.49 ,16167272.0, 96.18 , 0.9802254016163138 , 107791492,sumstats/Hypoplectrus_unicolor_GCA_900610375.1_bam_sumstats.txt
